us,dt_us,raw,delta,counts,i2c_us,omega,window,cmd,fas,remaining,flags,state,stage,current_ma
198767854,942,1913,0,-1825,239,-111,-106,104,108,103,1,7,3,1650
198768877,1023,1914,1,-1826,266,-111,-110,104,108,102,1,7,3,1650
198769842,965,1914,0,-1826,236,-111,-106,104,108,102,1,7,3,1650
198770893,1051,1915,1,-1827,285,-111,-110,104,108,101,1,7,3,1650
198771919,1026,1915,0,-1827,303,-111,-110,104,108,101,1,7,3,1650
198772852,933,1916,1,-1828,237,-111,-111,104,108,100,1,7,3,1650
198773837,985,1916,0,-1828,225,-111,-111,104,108,100,1,7,3,1650
198774889,1052,1917,1,-1829,274,-111,-114,104,108,99,1,7,3,1650
198775836,947,1917,0,-1829,219,-111,-110,104,104,99,1,7,3,1650
198776833,997,1917,0,-1829,222,-111,-110,104,104,99,1,7,3,1650
198777829,996,1918,1,-1830,223,-111,-111,104,104,98,1,7,3,1650
198778882,1053,1918,0,-1830,269,-111,-114,104,100,98,1,7,3,1650
198779829,947,1919,1,-1831,219,-111,-118,104,100,98,1,7,3,1650
198780949,1120,1919,0,-1831,341,-111,-106,99,100,98,1,7,3,1650
198782007,1058,1919,0,-1831,395,-111,-105,99,104,98,1,7,3,1650
198782943,936,1920,1,-1832,330,-111,-114,99,104,97,1,7,3,1650
198783889,946,1920,0,-1832,266,-111,-106,99,104,97,1,7,3,1650
198784869,980,1921,1,-1833,259,-111,-110,99,104,96,1,7,3,1650
198785886,1017,1921,0,-1833,266,-110,-106,99,104,96,1,7,3,1650
198786895,1009,1922,1,-1834,284,-111,-114,99,104,95,1,7,3,1650
198787865,970,1922,0,-1834,249,-110,-106,99,104,95,1,7,3,1650
198788882,1017,1922,0,-1834,267,-110,-102,99,104,95,1,7,3,1650
198789853,971,1922,0,-1834,233,-110,-98,99,104,95,1,7,3,1650
198790908,1055,1923,1,-1835,293,-109,-102,99,104,94,1,7,3,1650
198791918,1010,1923,0,-1835,307,-109,-102,99,104,94,1,7,3,1650
198792844,926,1923,0,-1835,233,-108,-95,99,104,94,1,7,3,1650
198793844,1000,1924,1,-1836,223,-108,-103,99,104,93,1,7,3,1650
198794891,1047,1924,0,-1836,278,-108,-98,99,104,93,1,7,3,1650
198795839,948,1924,0,-1836,222,-107,-95,99,104,93,1,7,3,1650
198796841,1002,1925,1,-1837,222,-107,-95,99,104,92,1,7,3,1650
198797840,999,1925,0,-1837,224,-106,-95,99,104,92,1,7,3,1650
198798876,1036,1926,1,-1838,266,-106,-102,99,104,91,1,7,3,1650
198799837,961,1926,0,-1838,220,-106,-95,99,100,91,1,7,3,1650
198800947,1110,1926,0,-1838,332,-105,-89,99,100,91,1,7,3,1650
198801985,1038,1927,1,-1839,372,-105,-97,99,100,91,1,7,3,1650
198802923,938,1927,0,-1839,311,-104,-89,99,95,91,1,7,3,1650
198803887,964,1928,1,-1840,275,-104,-97,99,95,90,1,7,3,1650
198804867,980,1928,0,-1840,254,-104,-94,99,95,90,1,7,3,1650
198805889,1022,1929,1,-1841,281,-103,-97,95,99,89,1,7,3,1650
198806922,1033,1929,0,-1841,314,-103,-97,95,99,89,1,7,3,1650
198807867,945,1930,1,-1842,245,-103,-98,95,99,88,1,7,3,1650
198808880,1013,1930,0,-1842,270,-103,-94,95,99,88,1,7,3,1650
198809839,959,1930,0,-1842,232,-102,-89,95,99,88,1,7,3,1650
198810906,1067,1931,1,-1843,297,-102,-94,95,99,87,1,7,3,1650
198811930,1024,1931,0,-1843,311,-101,-95,95,99,87,1,7,3,1650
198812839,909,1932,1,-1844,226,-101,-103,95,99,86,1,7,3,1650
198813836,997,1932,0,-1844,225,-101,-95,95,99,86,1,7,3,1650
198814892,1056,1933,1,-1845,275,-101,-98,95,99,85,1,7,3,1650
198815833,941,1933,0,-1845,220,-101,-95,95,99,85,1,7,3,1650
198816841,1008,1934,1,-1846,223,-101,-103,95,99,84,1,7,3,1650
198817840,999,1934,0,-1846,223,-101,-95,95,99,84,1,7,3,1650
198818883,1043,1934,0,-1846,268,-101,-98,95,99,84,1,7,3,1650
198819834,951,1935,1,-1847,220,-101,-103,95,99,83,1,7,3,1650
198820935,1101,1935,0,-1847,322,-100,-98,95,99,83,1,7,3,1650
198822015,1080,1936,1,-1848,381,-101,-105,95,99,83,1,7,3,1650
198822923,908,1936,0,-1848,306,-101,-106,95,99,83,1,7,3,1650
198823881,958,1936,0,-1848,260,-101,-98,95,99,83,1,7,3,1650
198824877,996,1937,1,-1849,261,-101,-102,95,95,82,1,7,3,1650
198825858,981,1937,0,-1849,249,-101,-106,95,95,82,1,7,3,1650
198826891,1033,1938,1,-1850,283,-101,-106,95,95,81,1,7,3,1650
198827873,982,1938,0,-1850,257,-101,-106,95,90,81,1,7,3,1650
198828878,1005,1939,1,-1851,266,-102,-106,95,90,80,1,7,3,1650
198829868,990,1939,0,-1851,252,-102,-106,95,90,80,1,7,3,1650
198830921,1053,1939,0,-1851,307,-102,-102,90,90,80,1,7,3,1650
198831938,1017,1940,1,-1852,321,-102,-110,90,95,79,1,7,3,1650
198832832,894,1940,0,-1852,225,-102,-103,90,95,79,1,7,3,1650
198833840,1008,1941,1,-1853,222,-102,-111,90,95,78,1,7,3,1650
198834897,1057,1941,0,-1853,285,-103,-106,90,95,78,1,7,3,1650
198835844,947,1941,0,-1853,223,-103,-102,90,95,78,1,7,3,1650
198836837,993,1942,1,-1854,223,-103,-103,90,95,77,1,7,3,1650
198837834,997,1942,0,-1854,224,-103,-103,90,95,77,1,7,3,1650
198838888,1054,1942,0,-1854,276,-102,-98,90,95,77,1,7,3,1650
198839834,946,1942,0,-1854,221,-102,-95,90,95,77,1,7,3,1650
198840943,1109,1942,0,-1854,329,-102,-89,90,95,77,1,7,3,1650
198842015,1072,1943,1,-1855,379,-101,-97,90,95,76,1,7,3,1650
198842939,924,1943,0,-1855,331,-101,-89,90,95,76,1,7,3,1650
198843882,943,1944,1,-1856,270,-101,-98,90,95,76,1,7,3,1650
198844880,998,1944,0,-1856,257,-101,-94,90,95,76,1,7,3,1650
198845875,995,1944,0,-1856,265,-100,-89,90,95,76,1,7,3,1650
198846895,1020,1945,1,-1857,287,-100,-89,90,95,75,1,7,3,1650
198847850,955,1945,0,-1857,242,-99,-89,90,95,75,1,7,3,1650
198848883,1033,1945,0,-1857,267,-99,-90,90,95,75,1,7,3,1650
198849843,960,1946,1,-1858,231,-99,-89,90,95,74,1,7,3,1650
198850911,1068,1946,0,-1858,291,-98,-86,90,95,74,1,7,3,1650
198851927,1016,1947,1,-1859,304,-98,-95,90,95,73,1,7,3,1650
198852852,925,1947,0,-1859,234,-97,-87,90,95,73,1,7,3,1650
198853846,994,1948,1,-1860,225,-97,-95,90,95,72,1,7,3,1650
198854892,1046,1948,0,-1860,277,-97,-89,90,90,72,1,7,3,1650
198855872,980,1948,0,-1860,254,-97,-89,85,90,72,1,7,3,1650
198856841,969,1949,1,-1861,234,-97,-95,85,90,71,1,7,3,1650
198857842,1001,1949,0,-1861,224,-96,-87,85,85,71,1,7,3,1650
198858897,1055,1949,0,-1861,279,-96,-81,85,85,71,1,7,3,1650
198859845,948,1950,1,-1862,224,-95,-87,85,85,70,1,7,3,1650
198860958,1113,1950,0,-1862,336,-95,-89,85,85,70,1,7,3,1650
198862019,1061,1951,1,-1863,384,-95,-89,85,90,69,1,7,3,1650
198862942,923,1951,0,-1863,328,-95,-89,85,90,69,1,7,3,1650
198863887,945,1952,1,-1864,274,-94,-89,85,90,69,1,7,3,1650
198864873,986,1952,0,-1864,255,-94,-87,85,90,69,1,7,3,1650
198865884,1011,1952,0,-1864,263,-94,-89,85,90,69,1,7,3,1650
198866906,1022,1953,1,-1865,286,-94,-89,85,90,68,1,7,3,1650
198867854,948,1953,0,-1865,242,-94,-89,85,90,68,1,7,3,1650
198868880,1026,1954,1,-1866,267,-94,-94,85,90,67,1,7,3,1650
198869840,960,1954,0,-1866,234,-94,-98,85,90,67,1,7,3,1650
198870911,1071,1954,0,-1866,292,-94,-94,85,90,67,1,7,3,1650
198871922,1011,1954,0,-1866,310,-94,-95,85,90,67,1,7,3,1650
198872845,923,1955,1,-1867,234,-94,-95,85,90,66,1,7,3,1650
198873841,996,1956,1,-1868,225,-94,-103,85,90,65,1,7,3,1650
198874893,1052,1956,0,-1868,274,-94,-98,85,90,65,1,7,3,1650
198875830,937,1956,0,-1868,220,-94,-95,85,85,65,1,7,3,1650
198876839,1009,1957,1,-1869,224,-95,-103,85,85,64,1,7,3,1650
198877838,999,1957,0,-1869,224,-95,-95,85,85,64,1,7,3,1650
198878890,1052,1957,0,-1869,270,-95,-98,85,80,64,1,7,3,1650
198879837,947,1958,1,-1870,220,-95,-103,85,80,63,1,7,3,1650
198880966,1129,1958,0,-1870,343,-95,-97,80,80,63,1,7,3,1650
198882005,1039,1958,0,-1870,393,-95,-89,80,80,63,1,7,3,1650
198882940,935,1959,1,-1871,330,-95,-97,80,85,62,1,7,3,1650
198883885,945,1959,0,-1871,271,-95,-89,80,85,62,1,7,3,1650
198884872,987,1959,0,-1871,256,-95,-87,80,85,62,1,7,3,1650
198885889,1017,1959,0,-1871,266,-94,-89,80,85,62,1,7,3,1650
198886891,1002,1960,1,-1872,280,-94,-89,80,85,62,1,7,3,1650
198887868,977,1960,0,-1872,254,-94,-89,80,85,62,1,7,3,1650
198888883,1015,1960,0,-1872,267,-94,-87,80,85,62,1,7,3,1650
198889836,953,1960,0,-1872,230,-93,-87,80,85,62,1,7,3,1650
198890911,1075,1961,1,-1873,289,-93,-86,80,85,61,1,7,3,1650
198891924,1013,1961,0,-1873,305,-93,-87,80,85,61,1,7,3,1650
198892850,926,1961,0,-1873,233,-92,-79,80,85,61,1,7,3,1650
198893843,993,1962,1,-1874,225,-92,-87,80,85,60,1,7,3,1650
198894896,1053,1962,0,-1874,278,-92,-81,80,85,60,1,7,3,1650
198895833,937,1962,0,-1874,222,-91,-79,80,85,60,1,7,3,1650
198896840,1007,1963,1,-1875,223,-91,-87,80,85,59,1,7,3,1650
198897842,1002,1963,0,-1875,224,-91,-79,80,85,59,1,7,3,1650
198898883,1041,1963,0,-1875,270,-90,-73,80,85,59,1,7,3,1650
198899828,945,1964,1,-1876,220,-89,-79,80,85,58,1,7,3,1650
198900957,1129,1964,0,-1876,332,-89,-81,80,85,58,1,7,3,1650
198902006,1049,1964,0,-1876,370,-89,-81,80,80,58,1,7,3,1650
198902926,920,1964,0,-1876,317,-88,-73,80,80,58,1,7,3,1650
198903879,953,1965,1,-1877,269,-88,-73,80,80,57,1,7,3,1650
198904878,999,1965,0,-1877,257,-87,-71,80,80,57,1,7,3,1650
198905892,1014,1965,0,-1877,283,-86,-73,76,80,57,1,7,3,1650
198906918,1026,1966,1,-1878,308,-86,-73,76,80,56,1,7,3,1650
198907863,945,1966,0,-1878,246,-85,-73,76,80,56,1,7,3,1650
198908878,1015,1966,0,-1878,270,-85,-71,76,80,56,1,7,3,1650
198909848,970,1967,1,-1879,237,-84,-73,76,80,55,1,7,3,1650
198910906,1058,1967,0,-1879,291,-84,-71,76,80,55,1,7,3,1650
198911926,1020,1967,0,-1879,311,-83,-71,76,80,55,1,7,3,1650
198912832,906,1968,1,-1880,226,-83,-79,76,80,54,1,7,3,1650
198913842,1010,1968,0,-1880,226,-83,-71,76,80,54,1,7,3,1650
198914888,1046,1968,0,-1880,276,-82,-73,76,80,54,1,7,3,1650
198915837,949,1969,1,-1881,220,-82,-79,76,80,54,1,7,3,1650
198916832,995,1969,0,-1881,223,-82,-79,76,80,54,1,7,3,1650
198917844,1012,1970,1,-1882,224,-82,-79,76,80,53,1,7,3,1650
198918876,1032,1970,0,-1882,259,-82,-79,76,80,53,1,7,3,1650
198919835,959,1970,0,-1882,221,-82,-79,76,80,53,1,7,3,1650
198920939,1104,1970,0,-1882,327,-81,-73,76,80,53,1,7,3,1650
198922010,1071,1971,1,-1883,384,-81,-81,76,80,52,1,7,3,1650
198922921,911,1972,1,-1884,309,-82,-89,76,80,51,1,7,3,1650
198923871,950,1972,0,-1884,262,-82,-81,76,80,51,1,7,3,1650
198924876,1005,1972,0,-1884,263,-81,-79,76,80,51,1,7,3,1650
198925866,990,1972,0,-1884,250,-81,-81,76,80,51,1,7,3,1650
198926899,1033,1973,1,-1885,286,-81,-81,76,80,50,1,7,3,1650
198927865,966,1973,0,-1885,248,-81,-81,76,80,50,1,7,3,1650
198928874,1009,1973,0,-1885,264,-81,-79,76,80,50,1,7,3,1650
198929857,983,1974,1,-1886,249,-81,-81,76,80,49,1,7,3,1650
198930925,1068,1974,0,-1886,305,-81,-79,70,80,49,1,7,3,1650
198931936,1011,1975,1,-1887,320,-81,-87,70,80,48,1,7,3,1650
198932842,906,1975,0,-1887,226,-82,-87,70,76,48,1,7,3,1650
198933841,999,1975,0,-1887,223,-82,-87,70,76,48,1,7,3,1650
198934895,1054,1975,0,-1887,284,-82,-81,70,74,48,1,7,3,1650
198935836,941,1976,1,-1888,225,-82,-87,70,74,47,1,7,3,1650
198936835,999,1976,0,-1888,223,-82,-87,70,74,47,1,7,3,1650
198937830,995,1976,0,-1888,222,-82,-79,70,74,47,1,7,3,1650
198938880,1050,1977,1,-1889,260,-82,-90,70,74,47,1,7,3,1650
198939828,948,1977,0,-1889,220,-83,-87,70,74,47,1,7,3,1650
198940940,1112,1977,0,-1889,330,-82,-81,70,74,47,1,7,3,1650
198942001,1061,1978,1,-1890,381,-83,-89,70,67,46,1,7,3,1650
198942951,950,1978,0,-1890,331,-83,-81,70,67,46,1,7,3,1650
198943890,939,1978,0,-1890,271,-83,-81,70,67,46,1,7,3,1650
198944874,984,1979,1,-1891,256,-83,-87,70,67,45,1,7,3,1650
198945888,1014,1979,0,-1891,265,-83,-81,70,67,45,1,7,3,1650
198946902,1014,1979,0,-1891,289,-83,-81,70,70,45,1,7,3,1650
198947858,956,1979,0,-1891,242,-82,-73,70,70,45,1,7,3,1650
198948886,1028,1979,0,-1891,271,-82,-73,70,70,45,1,7,3,1650
198949836,950,1980,1,-1892,227,-82,-81,70,70,44,1,7,3,1650
198950908,1072,1980,0,-1892,297,-82,-79,70,70,44,1,7,3,1650
198951918,1010,1980,0,-1892,306,-82,-79,70,70,44,1,7,3,1650
198952854,936,1981,1,-1893,234,-82,-79,70,70,43,1,7,3,1650
198953832,978,1981,0,-1893,224,-81,-71,70,70,43,1,7,3,1650
198954893,1061,1981,0,-1893,279,-81,-73,70,70,43,1,7,3,1650
198955855,962,1981,0,-1893,248,-80,-71,66,70,43,1,7,3,1650
198956855,1000,1981,0,-1893,234,-80,-71,66,70,43,1,7,3,1650
198957832,977,1982,1,-1894,223,-80,-71,66,70,42,1,7,3,1650
198958905,1073,1982,0,-1894,283,-79,-73,66,67,42,1,7,3,1650
198959835,930,1982,0,-1894,225,-79,-71,66,67,42,1,7,3,1650
198960946,1111,1983,1,-1895,336,-79,-73,66,67,41,1,7,3,1650
198962015,1069,1983,0,-1895,384,-78,-65,66,60,41,1,7,3,1650
198962944,929,1983,0,-1895,326,-78,-65,66,60,41,1,7,3,1650
198963891,947,1983,0,-1895,273,-77,-65,66,60,41,1,7,3,1650
198964868,977,1984,1,-1896,256,-77,-71,66,60,40,1,7,3,1650
198965884,1016,1984,0,-1896,267,-77,-65,66,60,40,1,7,3,1650
198966895,1011,1984,0,-1896,285,-76,-65,66,66,40,1,7,3,1650
198967863,968,1985,1,-1897,244,-76,-73,66,66,40,1,7,3,1650
198968878,1015,1985,0,-1897,269,-76,-71,66,66,40,1,7,3,1650
198969840,962,1985,0,-1897,231,-75,-65,66,66,40,1,7,3,1650
198970896,1056,1985,0,-1897,283,-75,-63,66,66,40,1,7,3,1650
198971920,1024,1985,0,-1897,310,-74,-63,66,66,40,1,7,3,1650
198972840,920,1986,1,-1898,227,-74,-63,66,66,39,1,7,3,1650
198973843,1003,1986,0,-1898,228,-74,-63,66,66,39,1,7,3,1650
198974902,1059,1986,0,-1898,280,-73,-57,66,66,39,1,7,3,1650
198975832,930,1986,0,-1898,220,-72,-55,66,66,39,1,7,3,1650
198976843,1011,1987,1,-1899,223,-72,-63,66,66,38,1,7,3,1650
198977831,988,1987,0,-1899,223,-72,-63,66,66,38,1,7,3,1650
198978886,1055,1987,0,-1899,269,-71,-65,66,66,38,1,7,3,1650
198979838,952,1987,0,-1899,220,-71,-57,66,66,38,1,7,3,1650
198980949,1111,1988,1,-1900,334,-71,-65,62,66,37,1,7,3,1650
198982009,1060,1988,0,-1900,377,-70,-65,62,60,37,1,7,3,1650
198982946,937,1988,0,-1900,332,-70,-57,62,60,37,1,7,3,1650
198983892,946,1989,1,-1901,270,-70,-65,62,60,36,1,7,3,1650
198984865,973,1989,0,-1901,257,-69,-63,62,60,36,1,7,3,1650
198985873,1008,1989,0,-1901,265,-69,-65,62,60,36,1,7,3,1650
198986891,1018,1990,1,-1902,281,-69,-73,62,62,35,1,7,3,1650
198987871,980,1990,0,-1902,250,-69,-65,62,62,35,1,7,3,1650
198988875,1004,1990,0,-1902,264,-69,-63,62,62,35,1,7,3,1650
198989854,979,1991,1,-1903,234,-69,-73,62,62,34,1,7,3,1650
198990889,1035,1991,0,-1903,281,-69,-71,62,62,34,1,7,3,1650
198991911,1022,1991,0,-1903,303,-69,-63,62,62,34,1,7,3,1650
198992847,936,1991,0,-1903,234,-69,-63,62,62,34,1,7,3,1650
198993845,998,1992,1,-1904,224,-69,-71,62,62,33,1,7,3,1650
198994884,1039,1992,0,-1904,268,-69,-65,62,62,33,1,7,3,1650
198995836,952,1992,0,-1904,222,-68,-63,62,62,33,1,7,3,1650
198996835,999,1992,0,-1904,223,-68,-63,62,62,33,1,7,3,1650
198997834,999,1993,1,-1905,222,-68,-71,62,62,33,1,7,3,1650
198998892,1058,1993,0,-1905,271,-68,-65,62,62,33,1,7,3,1650
198999840,948,1993,0,-1905,220,-68,-65,62,62,33,1,7,3,1650
199000942,1102,1993,0,-1905,328,-68,-65,62,62,33,1,7,3,1650
199001999,1057,1994,1,-1906,372,-68,-73,62,62,32,1,7,3,1650
199002925,926,1994,0,-1906,314,-68,-65,62,62,32,1,7,3,1650
199003882,957,1994,0,-1906,274,-68,-65,62,62,32,1,7,3,1650
199004867,985,1995,1,-1907,255,-68,-71,62,62,31,1,7,3,1650
199005894,1027,1995,0,-1907,282,-68,-73,56,62,31,1,7,3,1650
199006939,1045,1995,0,-1907,317,-68,-65,56,60,31,1,7,3,1650
199007845,906,1995,0,-1907,238,-68,-65,56,60,31,1,7,3,1650
199008884,1039,1996,1,-1908,266,-68,-71,56,60,30,1,7,3,1650
199009844,960,1996,0,-1908,230,-68,-73,56,60,30,1,7,3,1650
199010911,1067,1996,0,-1908,296,-68,-71,56,60,30,1,7,3,1650
199011916,1005,1997,1,-1909,306,-69,-71,56,60,29,1,7,3,1650
199012835,919,1997,0,-1909,226,-69,-71,56,60,29,1,7,3,1650
199013840,1005,1997,0,-1909,226,-69,-71,56,60,29,1,7,3,1650
199014896,1056,1997,0,-1909,282,-69,-65,56,52,29,1,7,3,1650
199015840,944,1998,1,-1910,224,-69,-71,56,52,28,1,7,3,1650
199016837,997,1998,0,-1910,222,-69,-71,56,52,28,1,7,3,1650
199017835,998,1998,0,-1910,223,-69,-63,56,52,28,1,7,3,1650
199018882,1047,1998,0,-1910,270,-68,-65,56,55,28,1,7,3,1650
199019827,945,1999,1,-1911,220,-68,-71,56,55,27,1,7,3,1650
199020935,1108,1999,0,-1911,324,-68,-65,56,55,27,1,7,3,1650
199021991,1056,1999,0,-1911,380,-68,-65,56,55,27,1,7,3,1650
199022933,942,1999,0,-1911,312,-68,-65,56,55,27,1,7,3,1650
199023883,950,1999,0,-1911,276,-68,-57,56,55,27,1,7,3,1650
199024864,981,2000,1,-1912,253,-67,-63,56,55,26,1,7,3,1650
199025874,1010,2000,0,-1912,264,-67,-65,56,55,26,1,7,3,1650
199026896,1022,2000,0,-1912,281,-67,-65,56,55,26,1,7,3,1650
199027847,951,2000,0,-1912,235,-67,-57,56,55,26,1,7,3,1650
199028872,1025,2000,0,-1912,264,-66,-55,56,55,26,1,7,3,1650
199029850,978,2001,1,-1913,235,-66,-65,56,55,25,1,7,3,1650
199030918,1068,2001,0,-1913,304,-66,-63,51,55,25,1,7,3,1650
199031929,1011,2001,0,-1913,318,-66,-63,51,55,25,1,7,3,1650
199032839,910,2001,0,-1913,229,-66,-55,51,55,25,1,7,3,1650
199033832,993,2001,0,-1913,222,-65,-55,51,55,25,1,7,3,1650
199034895,1063,2002,1,-1914,279,-65,-57,51,52,25,1,7,3,1650
199035834,939,2002,0,-1914,225,-65,-55,51,52,25,1,7,3,1650
199036841,1007,2002,0,-1914,224,-64,-55,51,52,25,1,7,3,1650
199037846,1005,2002,0,-1914,225,-64,-57,51,52,25,1,7,3,1650
199038880,1034,2002,0,-1914,260,-64,-55,51,52,25,1,7,3,1650
199039841,961,2003,1,-1915,220,-63,-55,51,52,24,1,7,3,1650
199040948,1107,2003,0,-1915,332,-63,-57,51,52,24,1,7,3,1650
199042005,1057,2003,0,-1915,377,-62,-49,51,43,24,1,7,3,1650
199042930,925,2003,0,-1915,317,-62,-49,51,43,24,1,7,3,1650
199043891,961,2003,0,-1915,269,-61,-49,51,43,24,1,7,3,1650
199044877,986,2003,0,-1915,254,-61,-47,51,43,24,1,7,3,1650
199045882,1005,2004,1,-1916,263,-60,-49,51,43,23,1,7,3,1650
199046893,1011,2004,0,-1916,282,-60,-49,51,51,23,1,7,3,1650
199047851,958,2004,0,-1916,245,-59,-49,51,51,23,1,7,3,1650
199048880,1029,2004,0,-1916,268,-59,-47,51,51,23,1,7,3,1650
199049853,973,2004,0,-1916,232,-58,-41,51,51,23,1,7,3,1650
199050898,1045,2005,1,-1917,282,-58,-47,51,51,22,1,7,3,1650
199051922,1024,2005,0,-1917,303,-57,-47,51,51,22,1,7,3,1650
199052845,923,2005,0,-1917,235,-57,-47,51,51,22,1,7,3,1650
199053840,995,2006,1,-1918,225,-57,-55,51,51,21,1,7,3,1650
199054893,1053,2006,0,-1918,274,-57,-49,51,51,21,1,7,3,1650
199055882,989,2006,0,-1918,262,-56,-49,51,51,21,1,7,4,1100
199056846,964,2006,0,-1918,227,-56,-47,51,51,21,1,7,4,1100
199057832,986,2008,2,-1920,221,-56,-63,51,51,19,1,7,4,1100
199058888,1056,2009,1,-1921,277,-57,-73,51,43,18,1,7,4,1100
199059838,950,2009,0,-1921,224,-58,-71,51,43,18,1,7,4,1100
199060947,1109,2010,1,-1922,330,-58,-73,51,43,18,1,7,4,1100
199062014,1067,2011,1,-1923,377,-59,-81,51,43,17,1,7,4,1100
199062922,908,2011,0,-1923,314,-60,-81,51,43,17,1,7,4,1100
199063881,959,2011,0,-1923,269,-61,-81,51,43,17,1,7,4,1100
199064872,991,2011,0,-1923,257,-61,-79,51,43,17,1,7,4,1100
199065878,1006,2011,0,-1923,264,-62,-73,51,43,17,1,7,4,1100
199066904,1026,2011,0,-1923,296,-62,-73,51,30,17,1,7,4,1100
199067862,958,2011,0,-1923,241,-63,-73,51,30,17,1,7,4,1100
199068885,1023,2012,1,-1924,273,-63,-81,51,30,16,1,7,4,1100
199069843,958,2013,1,-1925,233,-64,-81,51,30,15,1,7,4,1100
199070900,1057,2013,0,-1925,281,-65,-79,51,30,15,1,7,4,1100
199071931,1031,2013,0,-1925,309,-65,-79,51,30,15,1,7,4,1100
199072845,914,2013,0,-1925,228,-66,-79,51,30,15,1,7,4,1100
199073840,995,2013,0,-1925,227,-66,-79,51,30,15,1,7,4,1100
199074880,1040,2013,0,-1925,265,-67,-81,51,30,15,1,7,4,1100
199075832,952,2013,0,-1925,225,-67,-79,51,30,15,1,7,4,1100
199076843,1011,2013,0,-1925,226,-68,-71,51,30,15,1,7,4,1100
199077830,987,2014,1,-1926,223,-68,-79,51,30,14,1,7,4,1100
199078882,1052,2014,0,-1926,266,-69,-81,51,30,14,1,7,4,1100
199079830,948,2015,1,-1927,224,-69,-87,51,30,13,1,7,4,1100
199080955,1125,2015,0,-1927,330,-70,-81,51,30,13,1,7,4,1100
199081996,1041,2016,1,-1928,366,-71,-89,51,30,12,1,7,4,1100
199082928,932,2016,0,-1928,312,-71,-89,51,30,12,1,7,4,1100
199083869,941,2016,0,-1928,262,-72,-81,51,30,12,1,7,4,1100
199084876,1007,2016,0,-1928,259,-72,-79,51,30,12,1,7,4,1100
199085868,992,2016,0,-1928,254,-72,-79,51,30,12,1,7,4,1100
199086888,1020,2016,0,-1928,279,-73,-81,51,30,12,1,7,4,1100
199087874,986,2016,0,-1928,257,-72,-65,51,30,12,1,7,4,1100
199088864,990,2017,1,-1929,257,-72,-71,51,30,11,1,7,4,1100
199089873,1009,2018,1,-1930,260,-72,-73,51,30,11,1,7,4,1100
199090899,1026,2018,0,-1930,277,-72,-71,51,0,11,1,7,4,1100
199091923,1024,2018,0,-1930,303,-72,-63,51,0,11,1,7,4,1100
199092844,921,2018,0,-1930,230,-71,-55,51,0,11,1,7,4,1100
199093842,998,2018,0,-1930,225,-71,-55,51,0,11,1,7,4,1100
199094854,1012,2018,0,-1930,241,-70,-55,51,0,11,1,7,4,1100
199095838,984,2018,0,-1930,222,-69,-55,51,0,11,1,7,4,1100
199096829,991,2018,0,-1930,222,-69,-55,51,0,11,1,7,4,1100
199097836,1007,2019,1,-1931,225,-69,-63,51,0,10,1,7,4,1100
199098842,1006,2019,0,-1931,231,-68,-63,51,0,10,1,7,4,1100
199099843,1001,2019,0,-1931,224,-68,-49,51,0,10,1,7,4,1100
199100925,1082,2019,0,-1931,315,-67,-49,51,0,10,1,7,4,1100
199101984,1059,2019,0,-1931,370,-66,-49,51,0,10,1,7,4,1100
199102882,898,2019,0,-1931,272,-65,-49,51,0,10,1,7,4,1100
199103882,1000,2019,0,-1931,268,-65,-49,51,0,10,1,7,4,1100
199104867,985,2019,0,-1931,244,-64,-47,51,0,10,1,7,4,1100
199105873,1006,2019,0,-1931,262,-64,-49,51,0,10,1,7,4,1100
199106875,1002,2020,1,-1932,266,-63,-57,51,0,9,1,7,4,1100
199107884,1009,2020,0,-1932,262,-63,-49,51,0,0,1,8,4,1100
199108871,987,2020,0,-1932,257,-62,-47,51,0,0,1,8,4,1100
199109855,984,2020,0,-1932,248,-61,-41,51,0,0,1,8,4,1100
199110879,1024,2020,0,-1932,257,-60,-39,51,0,0,1,8,4,1100
199111921,1042,2020,0,-1932,307,-60,-39,51,0,0,1,8,4,1100
199112841,920,2020,0,-1932,224,-59,-32,51,0,0,1,8,4,1100
199113847,1006,2020,0,-1932,225,-57,-32,51,0,0,1,8,4,1100
199114847,1000,2020,0,-1932,225,-56,-32,51,0,0,1,8,4,1100
199115847,1000,2020,0,-1932,225,-55,-32,51,0,0,1,8,4,1100
199116836,989,2020,0,-1932,219,-55,-32,51,0,0,1,8,4,1100
199117847,1011,2020,0,-1932,226,-54,-32,51,0,0,1,8,4,1100
199118847,1000,2020,0,-1932,225,-53,-32,51,0,0,1,8,4,1100
199119841,994,2020,0,-1932,225,-52,-24,51,0,0,1,8,4,1100
199120936,1095,2020,0,-1932,314,-50,-16,51,0,0,1,8,4,1100
199121996,1060,2020,0,-1932,382,-49,-16,51,0,0,1,8,4,1100
199122874,878,2020,0,-1932,268,-48,-16,51,0,0,1,8,4,1100
199123874,1000,2020,0,-1932,253,-46,-16,51,0,0,1,8,4,1100
199124857,983,2020,0,-1932,242,-45,-16,51,0,0,1,8,4,1100
199125852,995,2020,0,-1932,242,-44,-16,51,0,0,1,8,4,1100
199126864,1012,2020,0,-1932,249,-43,-16,51,0,0,1,8,4,1100
199127853,989,2020,0,-1932,247,-42,-8,51,0,0,1,8,4,1100
199128880,1027,2020,0,-1932,258,-40,-8,51,0,0,1,8,4,1100
