us,dt_us,raw,delta,counts,i2c_us,omega,window,cmd,fas,remaining,flags,state,stage,current_ma
1264211325,1017,4033,0,-204649,275,0,0,56,0,0,1,9,5,550
1264212332,1007,4033,0,-204649,281,0,0,56,0,0,1,9,5,550
1264213289,957,4033,0,-204649,224,0,0,56,0,0,1,9,5,550
1264214293,1004,4033,0,-204649,240,0,0,56,0,0,1,9,5,550
1264215292,999,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264216285,993,4033,0,-204649,223,0,0,56,0,0,1,9,5,550
1264217287,1002,4033,0,-204649,227,0,0,56,0,0,1,9,5,550
1264218289,1002,4033,0,-204649,227,0,0,56,0,0,1,9,5,550
1264219284,995,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264220297,1013,4033,0,-204649,239,0,0,56,0,0,1,9,5,550
1264221389,1092,4033,0,-204649,331,0,0,56,0,0,1,9,5,550
1264222398,1009,4033,0,-204649,338,0,0,56,0,0,1,9,5,550
1264223328,930,4033,0,-204649,276,0,0,56,0,0,1,9,5,550
1264224320,992,4033,0,-204649,262,0,0,56,0,0,1,9,5,550
1264225308,988,4033,0,-204649,253,0,0,56,0,0,1,9,5,550
1264226321,1013,4033,0,-204649,267,0,0,56,0,0,1,9,5,550
1264227298,977,4033,0,-204649,248,0,0,56,0,0,1,9,5,550
1264228309,1011,4033,0,-204649,259,0,0,56,0,0,1,9,5,550
1264229314,1005,4033,0,-204649,256,0,0,56,0,0,1,9,5,550
1264230325,1011,4033,0,-204649,265,0,0,56,0,0,1,9,5,550
1264231320,995,4033,0,-204649,264,0,0,56,0,0,1,9,5,550
1264232354,1034,4033,0,-204649,294,0,0,56,0,0,1,9,5,550
1264233290,936,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264234286,996,4033,0,-204649,232,0,0,56,0,0,1,9,5,550
1264235282,996,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264236284,1002,4033,0,-204649,226,0,0,56,0,0,1,9,5,550
1264237285,1001,4033,0,-204649,226,0,0,56,0,0,1,9,5,550
1264238292,1007,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264239287,995,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264240307,1020,4033,0,-204649,240,0,0,56,0,0,1,9,5,550
1264241405,1098,4033,0,-204649,339,0,0,56,0,0,1,9,5,550
1264242403,998,4033,0,-204649,340,0,0,56,0,0,1,9,5,550
1264243320,917,4033,0,-204649,265,0,0,56,0,0,1,9,5,550
1264244327,1007,4033,0,-204649,262,0,0,56,0,0,1,9,5,550
1264245318,991,4033,0,-204649,253,0,0,56,0,0,1,9,5,550
1264246318,1000,4033,0,-204649,266,0,0,56,0,0,1,9,5,550
1264247310,992,4033,0,-204649,249,0,0,56,0,0,1,9,5,550
1264248323,1013,4033,0,-204649,259,0,0,56,0,0,1,9,5,550
1264249312,989,4033,0,-204649,256,0,0,56,0,0,1,9,5,550
1264250322,1010,4033,0,-204649,266,0,0,56,0,0,1,9,5,550
1264251334,1012,4033,0,-204649,269,0,0,56,0,0,1,9,5,550
1264252342,1008,4033,0,-204649,285,0,0,56,0,0,1,9,5,550
1264253292,950,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264254289,997,4033,0,-204649,234,0,0,56,0,0,1,9,5,550
1264255285,996,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264256286,1001,4033,0,-204649,226,0,0,56,0,0,1,9,5,550
1264257288,1002,4033,0,-204649,227,0,0,56,0,0,1,9,5,550
1264258295,1007,4033,0,-204649,231,0,0,56,0,0,1,9,5,550
1264259290,995,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264260308,1018,4033,0,-204649,242,0,0,56,0,0,1,9,5,550
1264261380,1072,4033,0,-204649,329,0,0,56,0,0,1,9,5,550
1264262414,1034,4033,0,-204649,345,0,0,56,0,0,1,9,5,550
1264263334,920,4033,0,-204649,268,0,0,56,0,0,1,9,5,550
1264264313,979,4033,0,-204649,262,0,0,56,0,0,1,9,5,550
1264265317,1004,4033,0,-204649,253,0,0,56,0,0,1,9,5,550
1264266321,1004,4033,0,-204649,271,0,0,56,0,0,1,9,5,550
1264267310,989,4033,0,-204649,259,0,0,56,0,0,1,9,5,550
1264268309,999,4033,0,-204649,254,0,0,56,0,0,1,9,5,550
1264269315,1006,4033,0,-204649,258,0,0,56,0,0,1,9,5,550
1264270333,1018,4033,0,-204649,269,0,0,56,0,0,1,9,5,550
1264271330,997,4033,0,-204649,264,0,0,56,0,0,1,9,5,550
1264272346,1016,4033,0,-204649,291,0,0,56,0,0,1,9,5,550
1264273289,943,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264274285,996,4033,0,-204649,232,0,0,56,0,0,1,9,5,550
1264275282,997,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264276284,1002,4033,0,-204649,226,0,0,56,0,0,1,9,5,550
1264277285,1001,4033,0,-204649,226,0,0,56,0,0,1,9,5,550
1264278292,1007,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264279287,995,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264280306,1019,4033,0,-204649,239,0,0,56,0,0,1,9,5,550
1264281378,1072,4033,0,-204649,327,0,0,56,0,0,1,9,5,550
1264282399,1021,4033,0,-204649,339,0,0,56,0,0,1,9,5,550
1264283326,927,4033,0,-204649,271,0,0,56,0,0,1,9,5,550
1264284316,990,4033,0,-204649,260,0,0,56,0,0,1,9,5,550
1264285306,990,4033,0,-204649,256,0,0,56,0,0,1,9,5,550
1264286321,1015,4033,0,-204649,263,0,0,56,0,0,1,9,5,550
1264287315,994,4033,0,-204649,252,0,0,56,0,0,1,9,5,550
1264288313,998,4033,0,-204649,257,0,0,56,0,0,1,9,5,550
1264289316,1003,4033,0,-204649,255,0,0,56,0,0,1,9,5,550
1264290329,1013,4033,0,-204649,267,0,0,56,0,0,1,9,5,550
1264291331,1002,4033,0,-204649,269,0,0,56,0,0,1,9,5,550
1264292344,1013,4033,0,-204649,291,0,0,56,0,0,1,9,5,550
1264293279,935,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264294294,1015,4033,0,-204649,234,0,0,56,0,0,1,9,5,550
1264295290,996,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264296291,1001,4033,0,-204649,226,0,0,56,0,0,1,9,5,550
1264297279,988,4033,0,-204649,226,0,0,56,0,0,1,9,5,550
1264298290,1011,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264299286,996,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264300304,1018,4033,0,-204649,244,0,0,56,0,0,1,9,5,550
1264301378,1074,4033,0,-204649,327,0,0,56,0,0,1,9,5,550
1264302404,1026,4033,0,-204649,341,0,0,56,0,0,1,9,5,550
1264303332,928,4033,0,-204649,268,0,0,56,0,0,1,9,5,550
1264304326,994,4033,0,-204649,262,0,0,56,0,0,1,9,5,550
1264305297,971,4033,0,-204649,247,0,0,56,0,0,1,9,5,550
1264306327,1030,4033,0,-204649,269,0,0,56,0,0,1,9,5,550
1264307319,992,4033,0,-204649,259,0,0,56,0,0,1,9,5,550
1264308316,997,4033,0,-204649,255,0,0,56,0,0,1,9,5,550
1264309324,1008,4033,0,-204649,258,0,0,56,0,0,1,9,5,550
1264310325,1001,4034,1,-204650,268,0,-8,56,0,0,1,9,5,550
1264311326,1001,4034,0,-204650,267,-1,-8,56,0,0,1,9,5,550
1264312343,1017,4034,0,-204650,284,-1,-8,56,0,0,1,9,5,550
1264313287,944,4034,0,-204650,229,-1,-8,56,0,0,1,9,5,550
1264314288,1001,4033,-1,-204649,236,-1,0,56,0,0,1,9,5,550
1264315285,997,4033,0,-204649,229,-1,0,56,0,0,1,9,5,550
1264316287,1002,4033,0,-204649,226,-1,0,56,0,0,1,9,5,550
1264317289,1002,4034,1,-204650,226,-1,-8,56,0,0,1,9,5,550
1264318282,993,4033,-1,-204649,231,-1,0,56,0,0,1,9,5,550
1264319294,1012,4033,0,-204649,229,-1,0,56,0,0,1,9,5,550
1264320299,1005,4033,0,-204649,240,-1,0,56,0,0,1,9,5,550
1264321393,1094,4033,0,-204649,332,-1,0,56,0,0,1,9,5,550
1264322411,1018,4033,0,-204649,345,-1,0,56,0,0,1,9,5,550
1264323318,907,4033,0,-204649,264,-1,0,56,0,0,1,9,5,550
1264324326,1008,4033,0,-204649,262,-1,0,56,0,0,1,9,5,550
1264325316,990,4033,0,-204649,253,-1,0,56,0,0,1,9,5,550
1264326325,1009,4033,0,-204649,266,-1,0,56,0,0,1,9,5,550
1264327300,975,4033,0,-204649,250,-1,0,56,0,0,1,9,5,550
1264328312,1012,4033,0,-204649,259,-1,0,56,0,0,1,9,5,550
1264329314,1002,4033,0,-204649,256,-1,0,56,0,0,1,9,5,550
1264330320,1006,4033,0,-204649,265,-1,0,56,0,0,1,9,5,550
1264331330,1010,4033,0,-204649,265,-1,0,56,0,0,1,9,5,550
1264332351,1021,4033,0,-204649,289,-1,0,56,0,0,1,9,5,550
1264333287,936,4033,0,-204649,230,-1,0,56,0,0,1,9,5,550
1264334286,999,4033,0,-204649,232,-1,0,56,0,0,1,9,5,550
1264335284,998,4033,0,-204649,231,-1,0,56,0,0,1,9,5,550
1264336285,1001,4033,0,-204649,226,-1,0,56,0,0,1,9,5,550
1264337287,1002,4033,0,-204649,226,-1,0,56,0,0,1,9,5,550
1264338293,1006,4033,0,-204649,230,-1,0,56,0,0,1,9,5,550
1264339288,995,4033,0,-204649,229,-1,0,56,0,0,1,9,5,550
1264340304,1016,4033,0,-204649,240,-1,0,56,0,0,1,9,5,550
1264341401,1097,4033,0,-204649,335,0,8,56,0,0,1,9,5,550
1264342397,996,4033,0,-204649,345,0,8,56,0,0,1,9,5,550
1264343319,922,4033,0,-204649,267,0,8,56,0,0,1,9,5,550
1264344313,994,4033,0,-204649,262,0,0,56,0,0,1,9,5,550
1264345303,990,4033,0,-204649,253,0,0,56,0,0,1,9,5,550
1264346321,1018,4033,0,-204649,270,0,0,56,0,0,1,9,5,550
1264347311,990,4033,0,-204649,261,1,8,56,0,0,1,9,5,550
1264348312,1001,4033,0,-204649,252,1,0,56,0,0,1,9,5,550
1264349315,1003,4033,0,-204649,260,1,0,56,0,0,1,9,5,550
1264350315,1000,4033,0,-204649,265,1,0,56,0,0,1,9,5,550
1264351326,1011,4033,0,-204649,265,1,0,56,0,0,1,9,5,550
1264352341,1015,4033,0,-204649,290,1,0,56,0,0,1,9,5,550
1264353285,944,4033,0,-204649,230,1,0,56,0,0,1,9,5,550
1264354283,998,4033,0,-204649,232,1,0,56,0,0,1,9,5,550
1264355280,997,4033,0,-204649,229,1,0,56,0,0,1,9,5,550
1264356283,1003,4033,0,-204649,227,0,0,56,0,0,1,9,5,550
1264357284,1001,4033,0,-204649,226,0,0,56,0,0,1,9,5,550
1264358293,1009,4033,0,-204649,231,0,0,56,0,0,1,9,5,550
1264359288,995,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264360295,1007,4033,0,-204649,244,0,0,56,0,0,1,9,5,550
1264361396,1101,4033,0,-204649,330,0,0,56,0,0,1,9,5,550
1264362399,1003,4033,0,-204649,338,0,0,56,0,0,1,9,5,550
1264363321,922,4033,0,-204649,270,0,0,56,0,0,1,9,5,550
1264364318,997,4033,0,-204649,262,0,0,56,0,0,1,9,5,550
1264365309,991,4033,0,-204649,255,0,0,56,0,0,1,9,5,550
1264366321,1012,4033,0,-204649,265,0,0,56,0,0,1,9,5,550
1264367310,989,4033,0,-204649,250,0,0,56,0,0,1,9,5,550
1264368322,1012,4033,0,-204649,259,0,0,56,0,0,1,9,5,550
1264369309,987,4033,0,-204649,256,0,0,56,0,0,1,9,5,550
1264370318,1009,4033,0,-204649,264,0,0,56,0,0,1,9,5,550
1264371332,1014,4033,0,-204649,270,0,0,56,0,0,1,9,5,550
1264372355,1023,4033,0,-204649,290,0,0,56,0,0,1,9,5,550
1264373291,936,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264374291,1000,4033,0,-204649,234,0,0,56,0,0,1,9,5,550
1264375286,995,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264376287,1001,4033,0,-204649,226,0,0,56,0,0,1,9,5,550
1264377289,1002,4033,0,-204649,226,0,0,56,0,0,1,9,5,550
1264378281,992,4033,0,-204649,231,0,0,56,0,0,1,9,5,550
1264379293,1012,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264380301,1008,4033,0,-204649,248,0,0,56,0,0,1,9,5,550
1264381400,1099,4033,0,-204649,334,0,0,56,0,0,1,9,5,550
1264382397,997,4033,0,-204649,343,0,0,56,0,0,1,9,5,550
1264383316,919,4033,0,-204649,264,0,0,56,0,0,1,9,5,550
1264384322,1006,4033,0,-204649,261,0,0,56,0,0,1,9,5,550
1264385308,986,4033,0,-204649,255,0,0,56,0,0,1,9,5,550
1264386325,1017,4033,0,-204649,265,0,0,56,0,0,1,9,5,550
1264387314,989,4033,0,-204649,249,0,0,56,0,0,1,9,5,550
1264388309,995,4033,0,-204649,258,0,0,56,0,0,1,9,5,550
1264389317,1008,4033,0,-204649,256,0,0,56,0,0,1,9,5,550
1264390329,1012,4033,0,-204649,266,0,0,56,0,0,1,9,5,550
1264391326,997,4033,0,-204649,263,0,0,56,0,0,1,9,5,550
1264392346,1020,4033,0,-204649,293,0,0,56,0,0,1,9,5,550
1264393279,933,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264394290,1011,4033,0,-204649,232,0,0,56,0,0,1,9,5,550
1264395285,995,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264396287,1002,4033,0,-204649,226,0,0,56,0,0,1,9,5,550
1264397289,1002,4033,0,-204649,227,0,0,56,0,0,1,9,5,550
1264398281,992,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264399293,1012,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264400301,1008,4033,0,-204649,243,0,0,56,0,0,1,9,5,550
1264401396,1095,4033,0,-204649,337,0,0,56,0,0,1,9,5,550
1264402401,1005,4033,0,-204649,339,0,0,56,0,0,1,9,5,550
1264403336,935,4033,0,-204649,275,0,0,56,0,0,1,9,5,550
1264404325,989,4033,0,-204649,260,0,0,56,0,0,1,9,5,550
1264405320,995,4033,0,-204649,256,0,0,56,0,0,1,9,5,550
1264406328,1008,4033,0,-204649,265,0,0,56,0,0,1,9,5,550
1264407304,976,4033,0,-204649,250,0,0,56,0,0,1,9,5,550
1264408319,1015,4033,0,-204649,259,0,0,56,0,0,1,9,5,550
1264409324,1005,4033,0,-204649,259,0,0,56,0,0,1,9,5,550
1264410316,992,4033,0,-204649,261,0,0,56,0,0,1,9,5,550
1264411322,1006,4033,0,-204649,271,0,0,56,0,0,1,9,5,550
1264412348,1026,4033,0,-204649,292,0,0,56,0,0,1,9,5,550
1264413284,936,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264414285,1001,4033,0,-204649,232,0,0,56,0,0,1,9,5,550
1264415284,999,4033,0,-204649,231,0,0,56,0,0,1,9,5,550
1264416286,1002,4033,0,-204649,227,0,0,56,0,0,1,9,5,550
1264417287,1001,4033,0,-204649,226,0,0,56,0,0,1,9,5,550
1264418294,1007,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264419290,996,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264420308,1018,4033,0,-204649,242,0,0,56,0,0,1,9,5,550
1264421404,1096,4033,0,-204649,338,0,0,56,0,0,1,9,5,550
1264422390,986,4033,0,-204649,339,0,0,56,0,0,1,9,5,550
1264423335,945,4033,0,-204649,271,0,0,56,0,0,1,9,5,550
1264424312,977,4033,0,-204649,262,0,0,56,0,0,1,9,5,550
1264425315,1003,4033,0,-204649,253,0,0,56,0,0,1,9,5,550
1264426327,1012,4033,0,-204649,268,0,0,56,0,0,1,9,5,550
1264427297,970,4033,0,-204649,248,0,0,56,0,0,1,9,5,550
1264428310,1013,4033,0,-204649,259,0,0,56,0,0,1,9,5,550
1264429315,1005,4033,0,-204649,256,0,0,56,0,0,1,9,5,550
1264430323,1008,4033,0,-204649,264,0,0,56,0,0,1,9,5,550
1264431322,999,4033,0,-204649,270,0,0,56,0,0,1,9,5,550
1264432347,1025,4033,0,-204649,292,0,0,56,0,0,1,9,5,550
1264433279,932,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264434294,1015,4033,0,-204649,232,0,0,56,0,0,1,9,5,550
1264435289,995,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264436291,1002,4033,0,-204649,226,0,0,56,0,0,1,9,5,550
1264437279,988,4033,0,-204649,226,0,0,56,0,0,1,9,5,550
1264438290,1011,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264439286,996,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264440305,1019,4033,0,-204649,240,0,0,56,0,0,1,9,5,550
1264441398,1093,4033,0,-204649,336,0,0,56,0,0,1,9,5,550
1264442403,1005,4033,0,-204649,338,0,0,56,0,0,1,9,5,550
1264443334,931,4033,0,-204649,274,0,0,56,0,0,1,9,5,550
1264444327,993,4033,0,-204649,262,0,0,56,0,0,1,9,5,550
1264445316,989,4033,0,-204649,253,0,0,56,0,0,1,9,5,550
1264446325,1009,4033,0,-204649,266,0,0,56,0,0,1,9,5,550
1264447315,990,4033,0,-204649,250,0,0,56,0,0,1,9,5,550
1264448310,995,4033,0,-204649,258,0,0,56,0,0,1,9,5,550
1264449312,1002,4033,0,-204649,258,0,0,56,0,0,1,9,5,550
1264450319,1007,4033,0,-204649,262,0,0,56,0,0,1,9,5,550
1264451334,1015,4033,0,-204649,270,0,0,56,0,0,1,9,5,550
1264452347,1013,4033,0,-204649,290,0,0,56,0,0,1,9,5,550
1264453283,936,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264454287,1004,4033,0,-204649,233,0,0,56,0,0,1,9,5,550
1264455286,999,4033,0,-204649,231,0,0,56,0,0,1,9,5,550
1264456288,1002,4033,0,-204649,227,0,0,56,0,0,1,9,5,550
1264457289,1001,4033,0,-204649,226,0,0,56,0,0,1,9,5,550
1264458281,992,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264459293,1012,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264460300,1007,4033,0,-204649,245,0,0,56,0,0,1,9,5,550
1264461394,1094,4033,0,-204649,332,0,0,56,0,0,1,9,5,550
1264462397,1003,4033,0,-204649,342,0,0,56,0,0,1,9,5,550
1264463316,919,4033,0,-204649,265,0,0,56,0,0,1,9,5,550
1264464324,1008,4033,0,-204649,262,0,0,56,0,0,1,9,5,550
1264465310,986,4033,0,-204649,253,0,0,56,0,0,1,9,5,550
1264466325,1015,4033,0,-204649,268,0,0,56,0,0,1,9,5,550
1264467298,973,4033,0,-204649,248,0,0,56,0,0,1,9,5,550
1264468310,1012,4033,0,-204649,259,0,0,56,0,0,1,9,5,550
1264469314,1004,4033,0,-204649,256,0,0,56,0,0,1,9,5,550
1264470325,1011,4033,0,-204649,266,0,0,56,0,0,1,9,5,550
1264471317,992,4033,0,-204649,265,0,0,56,0,0,1,9,5,550
1264472352,1035,4033,0,-204649,292,0,0,56,0,0,1,9,5,550
1264473287,935,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264474286,999,4033,0,-204649,232,0,0,56,0,0,1,9,5,550
1264475285,999,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264476287,1002,4033,0,-204649,227,0,0,56,0,0,1,9,5,550
1264477289,1002,4033,0,-204649,227,0,0,56,0,0,1,9,5,550
1264478281,992,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264479293,1012,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264480300,1007,4033,0,-204649,242,0,0,56,0,0,1,9,5,550
1264481393,1093,4033,0,-204649,342,0,0,56,0,0,1,9,5,550
1264482401,1008,4033,0,-204649,335,0,0,56,0,0,1,9,5,550
1264483333,932,4033,0,-204649,272,0,0,56,0,0,1,9,5,550
1264484312,979,4033,0,-204649,263,0,0,56,0,0,1,9,5,550
1264485304,992,4033,0,-204649,254,0,0,56,0,0,1,9,5,550
1264486329,1025,4033,0,-204649,265,0,0,56,0,0,1,9,5,550
1264487302,973,4033,0,-204649,250,0,0,56,0,0,1,9,5,550
1264488315,1013,4033,0,-204649,260,0,0,56,0,0,1,9,5,550
1264489316,1001,4033,0,-204649,256,0,0,56,0,0,1,9,5,550
1264490327,1011,4033,0,-204649,264,0,0,56,0,0,1,9,5,550
1264491326,999,4033,0,-204649,269,0,0,56,0,0,1,9,5,550
1264492349,1023,4033,0,-204649,293,0,0,56,0,0,1,9,5,550
1264493286,937,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264494289,1003,4033,0,-204649,234,0,0,56,0,0,1,9,5,550
1264495285,996,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264496287,1002,4033,0,-204649,227,0,0,56,0,0,1,9,5,550
1264497289,1002,4033,0,-204649,227,0,0,56,0,0,1,9,5,550
1264498295,1006,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264499290,995,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264500300,1010,4033,0,-204649,249,0,0,56,0,0,1,9,5,550
1264501393,1093,4033,0,-204649,328,0,0,56,0,0,1,9,5,550
1264502400,1007,4033,0,-204649,341,0,0,56,0,0,1,9,5,550
1264503320,920,4033,0,-204649,266,0,0,56,0,0,1,9,5,550
1264504327,1007,4033,0,-204649,262,0,0,56,0,0,1,9,5,550
1264505317,990,4033,0,-204649,254,0,0,56,0,0,1,9,5,550
1264506333,1016,4033,0,-204649,268,0,0,56,0,0,1,9,5,550
1264507306,973,4033,0,-204649,248,0,0,56,0,0,1,9,5,550
1264508320,1014,4033,0,-204649,259,0,0,56,0,0,1,9,5,550
1264509307,987,4033,0,-204649,256,0,0,56,0,0,1,9,5,550
1264510320,1013,4033,0,-204649,266,0,0,56,0,0,1,9,5,550
1264511314,994,4033,0,-204649,261,0,0,56,0,0,1,9,5,550
1264512352,1038,4033,0,-204649,293,0,0,56,0,0,1,9,5,550
1264513285,933,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264514284,999,4033,0,-204649,232,0,0,56,0,0,1,9,5,550
1264515282,998,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264516284,1002,4033,0,-204649,226,0,0,56,0,0,1,9,5,550
1264517285,1001,4033,0,-204649,226,0,0,56,0,0,1,9,5,550
1264518292,1007,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264519287,995,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264520307,1020,4033,0,-204649,240,0,0,56,0,0,1,9,5,550
1264521410,1103,4033,0,-204649,345,0,0,56,0,0,1,9,5,550
1264522403,993,4033,0,-204649,337,0,0,56,0,0,1,9,5,550
1264523333,930,4033,0,-204649,275,0,0,56,0,0,1,9,5,550
1264524313,980,4033,0,-204649,259,0,0,56,0,0,1,9,5,550
1264525321,1008,4033,0,-204649,256,0,0,56,0,0,1,9,5,550
1264526318,997,4033,0,-204649,266,0,0,56,0,0,1,9,5,550
1264527309,991,4033,0,-204649,250,0,0,56,0,0,1,9,5,550
1264528320,1011,4033,0,-204649,259,0,0,56,0,0,1,9,5,550
1264529310,990,4033,0,-204649,259,0,0,56,0,0,1,9,5,550
1264530315,1005,4033,0,-204649,261,0,0,56,0,0,1,9,5,550
1264531333,1018,4033,0,-204649,268,0,0,56,0,0,1,9,5,550
1264532342,1009,4033,0,-204649,289,0,0,56,0,0,1,9,5,550
1264533293,951,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264534292,999,4033,0,-204649,234,0,0,56,0,0,1,9,5,550
1264535288,996,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264536290,1002,4033,0,-204649,227,0,0,56,0,0,1,9,5,550
1264537291,1001,4033,0,-204649,226,0,0,56,0,0,1,9,5,550
1264538282,991,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264539294,1012,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264540302,1008,4033,0,-204649,248,0,0,56,0,0,1,9,5,550
1264541399,1097,4033,0,-204649,337,0,0,56,0,0,1,9,5,550
1264542403,1004,4033,0,-204649,344,0,0,56,0,0,1,9,5,550
1264543329,926,4033,0,-204649,272,0,0,56,0,0,1,9,5,550
1264544321,992,4033,0,-204649,257,0,0,56,0,0,1,9,5,550
1264545313,992,4033,0,-204649,250,0,0,56,0,0,1,9,5,550
1264546328,1015,4033,0,-204649,268,0,0,56,0,0,1,9,5,550
1264547321,993,4033,0,-204649,259,0,0,56,0,0,1,9,5,550
1264548315,994,4033,0,-204649,254,0,0,56,0,0,1,9,5,550
1264549324,1009,4033,0,-204649,262,0,0,56,0,0,1,9,5,550
1264550321,997,4033,0,-204649,262,0,0,56,0,0,1,9,5,550
1264551323,1002,4033,0,-204649,269,0,0,56,0,0,1,9,5,550
1264552347,1024,4033,0,-204649,289,0,0,56,0,0,1,9,5,550
1264553284,937,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264554286,1002,4033,0,-204649,232,0,0,56,0,0,1,9,5,550
1264555283,997,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264556285,1002,4033,0,-204649,226,0,0,56,0,0,1,9,5,550
1264557287,1002,4033,0,-204649,227,0,0,56,0,0,1,9,5,550
1264558293,1006,4033,0,-204649,230,0,0,56,0,0,1,9,5,550
1264559288,995,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264560295,1007,4033,0,-204649,244,0,0,56,0,0,1,9,5,550
1264561400,1105,4033,0,-204649,339,0,0,56,0,0,1,9,5,550
1264562389,989,4033,0,-204649,336,0,0,56,0,0,1,9,5,550
1264563322,933,4033,0,-204649,270,0,0,56,0,0,1,9,5,550
1264564316,994,4033,0,-204649,260,0,0,56,0,0,1,9,5,550
1264565310,994,4033,0,-204649,257,0,0,56,0,0,1,9,5,550
1264566322,1012,4033,0,-204649,263,0,0,56,0,0,1,9,5,550
1264567313,991,4033,0,-204649,252,0,0,56,0,0,1,9,5,550
1264568312,999,4033,0,-204649,259,0,0,56,0,0,1,9,5,550
1264569317,1005,4032,-1,-204648,259,0,8,56,0,0,1,9,5,550
1264570311,994,4032,0,-204648,261,1,8,56,0,0,1,9,5,550
1264571321,1010,4033,1,-204649,265,1,0,56,0,0,1,9,5,550
1264572355,1034,4033,0,-204649,292,1,0,56,0,0,1,9,5,550
1264573295,940,4032,-1,-204648,229,1,8,56,0,0,1,9,5,550
1264574302,1007,4032,0,-204648,237,1,8,56,0,0,1,9,5,550
1264575292,990,4032,0,-204648,226,1,8,56,0,0,1,9,5,550
1264576279,987,4032,0,-204648,226,2,8,56,0,0,1,9,5,550
1264577282,1003,4032,0,-204648,227,2,8,56,0,0,1,9,5,550
1264578296,1014,4032,0,-204648,233,2,8,56,0,0,1,9,5,550
1264579285,989,4032,0,-204648,226,2,8,56,0,0,1,9,5,550
1264580300,1015,4032,0,-204648,240,3,8,56,0,0,1,9,5,550
1264581380,1080,4032,0,-204648,325,3,8,56,0,0,1,9,5,550
1264582399,1019,4032,0,-204648,344,3,8,56,0,0,1,9,5,550
1264583323,924,4032,0,-204648,269,3,8,56,0,0,1,9,5,550
1264584315,992,4032,0,-204648,260,3,8,56,0,0,1,9,5,550
1264585309,994,4032,0,-204648,255,4,8,56,0,0,1,9,5,550
1264586328,1019,4032,0,-204648,266,4,8,56,0,0,1,9,5,550
1264587317,989,4032,0,-204648,260,4,8,56,0,0,1,9,5,550
1264588305,988,4032,0,-204648,253,4,8,56,0,0,1,9,5,550
1264589322,1017,4032,0,-204648,260,4,8,56,0,0,1,9,5,550
1264590325,1003,4032,0,-204648,266,4,8,56,0,0,1,9,5,550
