done_us,dt_good_us,raw,delta,counts,i2c_us,omega_mrev,window_mrev,cmd_mrev,fas_mrev,remain_ddeg,flags_hex,state,stage,current_ma,step_count,step_us,drv_status_hex,tstep,driver_age_us,gstat_hex,pins_hex
70756955,1046,498,0,3686,291,0,0,0,0,0,1,0,0,0,0,70757026,2147483696,1048575,4561,0,3
70757893,938,498,0,3686,233,0,0,0,0,0,1,0,0,0,0,70757933,2147483696,1048575,5453,0,3
70758906,1013,498,0,3686,235,0,0,0,0,0,1,0,0,0,0,70758941,2147483696,1048575,6460,0,3
70759902,996,498,0,3686,233,0,0,0,0,0,1,0,0,0,0,70759934,2147483696,1048575,7452,0,3
70760900,998,498,0,3686,231,0,0,0,0,0,1,0,0,0,0,70760933,2147483696,1048575,8452,0,3
70761901,1001,498,0,3686,230,0,0,0,0,0,1,0,0,0,0,70761934,2147483696,1048575,9452,0,3
70762902,1001,498,0,3686,233,0,0,0,0,0,1,0,0,0,0,70762936,2147483696,1048575,10454,0,3
70763892,990,498,0,3686,230,0,0,0,0,0,1,0,0,0,0,70763925,2147483696,1048575,11444,0,3
70764889,997,498,0,3686,228,0,0,0,0,0,1,0,0,0,0,70764937,2147483696,1048575,12461,0,3
70765983,1094,498,0,3686,313,0,0,0,0,0,1,0,0,0,0,70766070,2147483696,1048575,13608,0,3
70767031,1048,498,0,3686,363,0,0,0,0,0,1,0,0,0,0,70767137,2147483696,1048575,14679,0,3
70767940,909,498,0,3686,271,0,0,0,0,0,1,0,0,0,0,70768000,2147483696,1048575,15521,0,3
70768922,982,498,0,3686,256,0,0,0,0,0,1,0,0,0,0,70768969,2147483696,1048575,16490,0,3
70769911,989,498,0,3686,240,0,0,0,0,0,1,0,0,0,0,70769958,2147483696,1048575,17487,0,3
70770915,1004,498,0,3686,255,0,0,0,0,0,1,0,0,0,0,70770965,2147483696,1048575,18486,0,3
70771911,996,498,0,3686,243,0,0,0,0,0,1,0,0,0,0,70771949,2147483696,1048575,19467,0,3
70772925,1014,498,0,3686,254,0,0,0,0,0,1,0,0,0,0,70772966,2147483696,1048575,20487,0,3
70773905,980,498,0,3686,237,0,0,0,0,0,1,0,0,0,0,70773954,2147483696,1048575,21474,0,3
70774907,1002,498,0,3686,246,0,0,0,0,0,1,0,0,0,0,70774957,2147483696,1048575,22479,0,3
70775902,995,498,0,3686,241,0,0,0,0,0,1,0,0,0,0,70775956,2147483696,1048575,23475,0,3
70776957,1055,498,0,3686,296,0,0,0,0,0,1,0,0,0,0,70777035,2147483696,1048575,24571,0,3
70777891,934,498,0,3686,228,0,0,0,0,0,1,0,0,0,0,70777925,2147483696,1048575,25442,0,3
70778897,1006,498,0,3686,237,0,0,0,0,0,1,0,0,0,0,70778934,2147483696,1048575,26454,0,3
70779887,990,498,0,3686,224,0,0,0,0,0,1,0,0,0,0,70779916,2147483696,1048575,27433,0,3
70780890,1003,498,0,3686,227,0,0,0,0,0,1,0,0,0,0,70780923,2147483696,1048575,28441,0,3
70781885,995,498,0,3686,224,0,0,0,0,0,1,0,0,0,0,70781916,2147483696,1048575,29433,0,3
70782901,1016,498,0,3686,237,0,0,0,0,0,1,0,0,0,0,70782937,2147483696,1048575,30457,0,3
70783889,988,498,0,3686,224,0,0,0,0,0,1,0,0,0,0,70783918,2147483696,1048575,31435,0,3
70784892,1003,498,0,3686,227,0,0,0,0,0,1,0,0,0,0,70784946,2147483696,1048575,32472,0,3
70785987,1095,498,0,3686,317,0,0,0,0,0,1,0,0,0,0,70786066,2147483696,1048575,33601,0,3
70787032,1045,498,0,3686,364,0,0,0,0,0,1,0,0,0,0,70787141,2147483696,1048575,34682,0,3
70787943,911,498,0,3686,271,0,0,0,0,0,1,0,0,0,0,70788007,2147483696,1048575,35531,0,3
70788914,971,498,0,3686,252,0,0,0,0,0,1,0,0,0,0,70788967,2147483696,1048575,36491,0,3
70789907,993,498,0,3686,247,0,0,0,0,0,1,0,0,0,0,70789954,2147483696,1048575,37477,0,3
70790914,1007,498,0,3686,249,0,0,0,0,0,1,0,0,0,0,70790962,2147483696,1048575,38483,0,3
70791911,997,498,0,3686,246,0,0,0,0,0,1,0,0,0,0,70791951,2147483696,1048575,39471,0,3
70792905,994,498,0,3686,238,0,0,0,0,0,1,0,0,0,0,70792948,2147483696,1048575,40471,0,3
70793940,1035,498,0,3686,275,0,0,0,0,0,1,0,0,0,0,70793985,2147483696,1048575,41508,0,3
70794914,974,498,0,3686,252,0,0,0,0,0,1,0,0,0,0,70794968,2147483696,1048575,42488,0,3
70795909,995,498,0,3686,237,0,0,0,0,0,1,0,0,0,0,70795964,2147483696,1048575,43485,0,3
70796969,1060,498,0,3686,297,0,0,0,0,0,1,0,0,0,0,70797043,2147483696,1048575,44577,0,3
70797902,933,498,0,3686,231,0,0,0,0,0,1,0,0,0,0,70797944,2147483696,1048575,45462,0,3
70798900,998,498,0,3686,235,0,0,0,0,0,1,0,0,0,0,70798936,2147483696,1048575,46455,0,3
70799892,992,498,0,3686,228,0,0,0,0,0,1,0,0,0,0,70799920,2147483696,1048575,47437,0,3
70800895,1003,498,0,3686,228,0,0,0,0,0,1,0,0,0,0,70800928,2147483696,1048575,48447,0,3
70801890,995,498,0,3686,224,0,0,0,0,0,1,0,0,0,0,70801921,2147483696,1048575,49438,0,3
70802899,1009,498,0,3686,231,0,0,0,0,0,1,0,0,0,0,70802934,2147483696,1048575,2,0,3
70803905,1006,498,0,3686,239,0,0,0,0,0,1,0,0,0,0,70803942,2147483696,1048575,479,0,3
70804893,988,498,0,3686,233,0,0,0,0,0,1,0,0,0,0,70804939,2147483696,1048575,1477,0,3
70805972,1079,498,0,3686,313,0,0,0,0,0,1,0,0,0,0,70806060,2147483696,1048575,2613,0,3
70807012,1040,498,0,3686,349,0,0,0,0,0,1,0,0,0,0,70807113,2147483696,1048575,3671,0,3
70807946,934,498,0,3686,276,0,0,0,0,0,1,0,0,0,0,70808009,2147483696,1048575,4546,0,3
70808920,974,498,0,3686,258,0,0,0,0,0,1,0,0,0,0,70808968,2147483696,1048575,5505,0,3
70809963,1043,498,0,3686,292,0,0,0,0,0,1,0,0,0,0,70810003,2147483696,1048575,6540,0,3
70810913,950,498,0,3686,249,0,0,0,0,0,1,0,0,0,0,70810964,2147483696,1048575,7500,0,3
70811907,994,498,0,3686,242,0,0,0,0,0,1,0,0,0,0,70811950,2147483696,1048575,8488,0,3
70812918,1011,498,0,3686,252,0,0,0,0,0,1,0,0,0,0,70812961,2147483696,1048575,9496,0,3
70813893,975,498,0,3686,233,0,0,0,0,0,1,0,0,0,0,70813942,2147483696,1048575,10486,0,3
70814912,1019,498,0,3686,252,0,0,0,0,0,1,0,0,0,0,70814964,2147483696,1048575,11502,0,3
70815906,994,498,0,3686,239,0,0,0,0,0,1,0,0,0,0,70815960,2147483696,1048575,12495,0,3
70816953,1047,498,0,3686,294,0,0,0,0,0,1,0,0,0,0,70817024,2147483696,1048575,13575,0,3
70817891,938,498,0,3686,229,0,0,0,0,0,1,0,0,0,0,70817927,2147483696,1048575,14461,0,3
70818902,1011,498,0,3686,238,0,0,0,0,0,1,0,0,0,0,70818939,2147483696,1048575,15475,0,3
70819892,990,498,0,3686,225,0,0,0,0,0,1,0,0,0,0,70819921,2147483696,1048575,16454,0,3
70820895,1003,498,0,3686,227,0,0,0,0,0,1,0,0,0,0,70820928,2147483696,1048575,17462,0,3
70821889,994,498,0,3686,223,0,0,0,0,0,1,0,0,0,0,70821920,2147483696,1048575,18453,0,3
70822901,1012,498,0,3686,234,0,0,0,0,0,1,0,0,0,0,70822937,2147483696,1048575,19473,0,3
70823889,988,498,0,3686,224,0,0,0,0,0,1,0,0,0,0,70823918,2147483696,1048575,20451,0,3
70824892,1003,498,0,3686,227,0,0,0,0,0,1,0,0,0,0,70824946,2147483696,1048575,21488,0,3
