us,dt_us,raw,delta,counts,i2c_us,omega,window,cmd,fas,remaining,flags,state,stage,current_ma
684001047,1091,3682,1,-15882,323,-198,-195,188,193,313,1,7,3,1650
684002121,1074,3683,1,-15883,396,-198,-195,188,193,312,1,7,3,1650
684003025,904,3683,0,-15883,301,-197,-187,188,193,312,1,7,3,1650
684003999,974,3684,1,-15884,266,-197,-187,188,193,311,1,7,3,1650
684004990,991,3685,1,-15885,262,-197,-189,188,193,310,1,7,3,1650
684005987,997,3685,0,-15885,268,-196,-187,188,193,310,1,7,3,1650
684007022,1035,3686,1,-15886,290,-196,-187,188,193,309,1,7,3,1650
684007986,964,3686,0,-15886,253,-195,-179,188,193,309,1,7,3,1650
684009001,1015,3687,1,-15887,268,-195,-187,188,193,308,1,7,3,1650
684009980,979,3688,1,-15888,255,-195,-187,188,193,308,1,7,3,1650
684011011,1031,3689,1,-15889,286,-194,-189,188,193,307,1,7,3,1650
684012036,1025,3690,1,-15890,303,-194,-189,188,193,306,1,7,3,1650
684012957,921,3690,0,-15890,235,-194,-190,188,193,306,1,7,3,1650
684013967,1010,3691,1,-15891,241,-194,-189,188,193,305,1,7,3,1650
684014984,1017,3692,1,-15892,264,-194,-197,188,193,304,1,7,3,1650
684015949,965,3693,1,-15893,227,-194,-197,188,193,303,1,7,3,1650
684016944,995,3694,1,-15894,223,-194,-197,188,193,302,1,7,3,1650
684017950,1006,3695,1,-15895,228,-194,-197,188,193,301,1,7,3,1650
684018987,1037,3696,1,-15896,263,-194,-197,188,193,301,1,7,3,1650
684019948,961,3696,0,-15896,227,-194,-189,188,193,301,1,7,3,1650
684021052,1104,3697,1,-15897,329,-194,-195,188,191,300,1,7,3,1650
684022105,1053,3698,1,-15898,377,-194,-195,188,188,299,1,7,3,1650
684023029,924,3699,1,-15899,301,-194,-195,188,188,298,1,7,3,1650
684024011,982,3700,1,-15900,287,-194,-195,183,186,297,1,7,3,1650
684025003,992,3700,0,-15900,282,-194,-187,183,186,297,1,7,3,1650
684026002,999,3701,1,-15901,271,-194,-187,183,188,296,1,7,3,1650
684027029,1027,3702,1,-15902,304,-193,-187,183,188,295,1,7,3,1650
684027986,957,3702,0,-15902,258,-193,-179,183,188,295,1,7,3,1650
684028990,1004,3703,1,-15903,266,-192,-181,183,188,294,1,7,3,1650
684029988,998,3703,0,-15903,264,-192,-179,183,188,294,1,7,3,1650
684031012,1024,3704,1,-15904,288,-191,-181,183,188,294,1,7,3,1650
684032033,1021,3705,1,-15905,314,-191,-181,183,188,293,1,7,3,1650
684032956,923,3706,1,-15906,226,-191,-182,183,188,292,1,7,3,1650
684033970,1014,3706,0,-15906,237,-190,-181,183,188,292,1,7,3,1650
684034994,1024,3707,1,-15907,264,-190,-179,183,188,291,1,7,3,1650
684035960,966,3707,0,-15907,227,-189,-173,183,188,291,1,7,3,1650
684036957,997,3708,1,-15908,225,-189,-181,183,188,290,1,7,3,1650
684037960,1003,3709,1,-15909,229,-189,-181,183,188,289,1,7,3,1650
684038979,1019,3710,1,-15910,260,-189,-189,183,188,288,1,7,3,1650
684039954,975,3711,1,-15911,226,-189,-189,183,188,287,1,7,3,1650
684041043,1089,3711,0,-15911,321,-188,-179,183,188,287,1,7,3,1650
684042095,1052,3712,1,-15912,375,-188,-179,183,188,287,1,7,3,1650
684043031,936,3713,1,-15913,299,-188,-187,183,188,286,1,7,3,1650
684043982,951,3714,1,-15914,264,-188,-187,183,186,285,1,7,3,1650
684044993,1011,3715,1,-15915,266,-188,-187,183,186,284,1,7,3,1650
684045977,984,3715,0,-15915,257,-187,-179,183,183,284,1,7,3,1650
684047008,1031,3716,1,-15916,280,-187,-179,183,183,283,1,7,3,1650
684047981,973,3717,1,-15917,257,-187,-179,183,183,282,1,7,3,1650
684049010,1029,3718,1,-15918,279,-186,-179,178,183,281,1,7,3,1650
684049991,981,3719,1,-15919,271,-186,-187,178,183,280,1,7,3,1650
684051031,1040,3719,0,-15919,307,-186,-181,178,183,280,1,7,3,1650
684052042,1011,3720,1,-15920,312,-186,-181,178,183,279,1,7,3,1650
684052958,916,3721,1,-15921,228,-186,-182,178,183,279,1,7,3,1650
684053976,1018,3722,1,-15922,244,-186,-181,178,183,278,1,7,3,1650
684055002,1026,3722,0,-15922,281,-185,-173,178,183,278,1,7,3,1650
684055952,950,3722,0,-15922,222,-185,-174,178,183,278,1,7,3,1650
684056943,991,3723,1,-15923,222,-184,-174,178,183,277,1,7,3,1650
684057948,1005,3724,1,-15924,226,-184,-174,178,183,276,1,7,3,1650
684058980,1032,3725,1,-15925,257,-184,-181,178,183,275,1,7,3,1650
684059951,971,3725,0,-15925,230,-183,-173,178,183,275,1,7,3,1650
684061056,1105,3726,1,-15926,333,-183,-179,178,183,274,1,7,3,1650
684062093,1037,3727,1,-15927,365,-183,-179,178,183,273,1,7,3,1650
684063023,930,3727,0,-15927,302,-183,-171,178,183,273,1,7,3,1650
684063991,968,3728,1,-15928,268,-182,-179,178,183,272,1,7,3,1650
684065000,1009,3729,1,-15929,267,-182,-179,178,183,272,1,7,3,1650
684065981,981,3729,0,-15929,260,-182,-179,178,183,272,1,7,3,1650
684067013,1032,3730,1,-15930,285,-182,-179,178,183,271,1,7,3,1650
684067991,978,3731,1,-15931,259,-182,-179,178,183,270,1,7,3,1650
684068984,993,3732,1,-15932,265,-182,-179,178,183,269,1,7,3,1650
684069982,998,3733,1,-15933,262,-182,-179,178,180,268,1,7,3,1650
684071019,1037,3733,0,-15933,288,-181,-173,178,177,268,1,7,3,1650
684072026,1007,3734,1,-15934,303,-181,-181,178,177,267,1,7,3,1650
684072963,937,3735,1,-15935,233,-181,-182,178,178,266,1,7,3,1650
684073995,1032,3736,1,-15936,267,-181,-179,173,178,265,1,7,3,1650
684075017,1022,3736,0,-15936,285,-181,-171,173,178,265,1,7,3,1650
684075958,941,3737,1,-15937,228,-181,-173,173,178,265,1,7,3,1650
684076942,984,3738,1,-15938,224,-181,-181,173,178,264,1,7,3,1650
684077967,1025,3739,1,-15939,234,-181,-181,173,178,263,1,7,3,1650
684078991,1024,3739,0,-15939,258,-180,-173,173,178,263,1,7,3,1650
684079947,956,3740,1,-15940,227,-180,-174,173,178,262,1,7,3,1650
684081047,1100,3741,1,-15941,321,-180,-179,173,178,261,1,7,3,1650
684082097,1050,3742,1,-15942,367,-180,-179,173,178,260,1,7,3,1650
684083023,926,3742,0,-15942,304,-180,-171,173,178,260,1,7,3,1650
684083993,970,3743,1,-15943,271,-179,-171,173,178,259,1,7,3,1650
684084998,1005,3743,0,-15943,265,-179,-165,173,178,259,1,7,3,1650
684086005,1007,3744,1,-15944,272,-179,-179,173,178,258,1,7,3,1650
684087003,998,3744,0,-15944,284,-178,-171,173,178,258,1,7,3,1650
684087971,968,3745,1,-15945,252,-178,-171,173,178,258,1,7,3,1650
684088989,1018,3746,1,-15946,264,-178,-171,173,178,257,1,7,3,1650
684089975,986,3746,0,-15946,254,-178,-171,173,178,257,1,7,3,1650
684091014,1039,3747,1,-15947,283,-177,-173,173,178,256,1,7,3,1650
684092039,1025,3748,1,-15948,306,-177,-173,173,177,255,1,7,3,1650
684092952,913,3748,0,-15948,232,-177,-166,173,177,255,1,7,3,1650
684093962,1010,3749,1,-15949,237,-177,-174,173,174,254,1,7,3,1650
684094996,1034,3750,1,-15950,268,-177,-173,173,174,253,1,7,3,1650
684095945,949,3751,1,-15951,226,-176,-174,173,172,252,1,7,3,1650
684096955,1010,3751,0,-15951,222,-176,-173,173,172,252,1,7,3,1650
684097945,990,3752,1,-15952,227,-176,-174,173,173,251,1,7,3,1650
684099018,1073,3753,1,-15953,288,-176,-171,168,173,250,1,7,3,1650
684099953,935,3754,1,-15954,235,-176,-173,168,173,250,1,7,3,1650
684101059,1106,3755,1,-15955,325,-176,-179,168,173,249,1,7,3,1650
684102127,1068,3756,1,-15956,398,-176,-178,168,173,248,1,7,3,1650
684103018,891,3756,0,-15956,298,-176,-171,168,173,248,1,7,3,1650
684103991,973,3757,1,-15957,266,-176,-173,168,173,247,1,7,3,1650
684104978,987,3757,0,-15957,260,-175,-165,168,173,247,1,7,3,1650
684105993,1015,3758,1,-15958,267,-175,-171,168,173,246,1,7,3,1650
684107018,1025,3759,1,-15959,287,-175,-170,168,173,245,1,7,3,1650
684107991,973,3760,1,-15960,257,-175,-171,168,173,244,1,7,3,1650
684108996,1005,3761,1,-15961,265,-175,-179,168,173,243,1,7,3,1650
684109982,986,3761,0,-15961,259,-175,-171,168,173,243,1,7,3,1650
684111009,1027,3762,1,-15962,289,-175,-173,168,173,243,1,7,3,1650
684112044,1035,3762,0,-15962,312,-174,-165,168,173,243,1,7,3,1650
684112945,901,3763,1,-15963,227,-174,-166,168,173,242,1,7,3,1650
684113953,1008,3764,1,-15964,234,-174,-174,168,173,241,1,7,3,1650
684114997,1044,3764,0,-15964,266,-174,-165,168,173,241,1,7,3,1650
684115946,949,3765,1,-15965,226,-174,-174,168,173,240,1,7,3,1650
684116940,994,3765,0,-15965,222,-173,-166,168,173,240,1,7,3,1650
684117944,1004,3766,1,-15966,224,-173,-174,168,173,239,1,7,3,1650
684118980,1036,3767,1,-15967,261,-173,-173,168,173,238,1,7,3,1650
684119958,978,3768,1,-15968,226,-173,-173,168,173,237,1,7,3,1650
684121059,1101,3768,0,-15968,328,-173,-171,168,172,237,1,7,3,1650
684122105,1046,3769,1,-15969,380,-173,-171,168,172,236,1,7,3,1650
684123031,926,3770,1,-15970,298,-173,-179,168,169,236,1,7,3,1650
684124019,988,3770,0,-15970,286,-173,-171,163,169,236,1,7,3,1650
684125003,984,3771,1,-15971,280,-173,-171,163,166,235,1,7,3,1650
684125996,993,3772,1,-15972,264,-173,-171,163,166,234,1,7,3,1650
684127020,1024,3773,1,-15973,301,-173,-179,163,168,233,1,7,3,1650
684127983,963,3773,0,-15973,262,-173,-171,163,168,233,1,7,3,1650
684128990,1007,3774,1,-15974,266,-173,-173,163,168,232,1,7,3,1650
684129991,1001,3775,1,-15975,264,-173,-171,163,168,231,1,7,3,1650
684131015,1024,3776,1,-15976,288,-173,-173,163,168,230,1,7,3,1650
684132045,1030,3776,0,-15976,319,-173,-165,163,168,230,1,7,3,1650
684132952,907,3777,1,-15977,225,-173,-166,163,168,229,1,7,3,1650
684133963,1011,3778,1,-15978,234,-173,-174,163,168,229,1,7,3,1650
684134987,1024,3778,0,-15978,266,-173,-171,163,168,229,1,7,3,1650
684135956,969,3779,1,-15979,228,-173,-173,163,168,228,1,7,3,1650
684136951,995,3779,0,-15979,222,-172,-166,163,168,228,1,7,3,1650
684137958,1007,3780,1,-15980,228,-172,-166,163,168,227,1,7,3,1650
684138993,1035,3781,1,-15981,261,-172,-165,163,168,226,1,7,3,1650
684139957,964,3781,0,-15981,228,-171,-158,163,168,226,1,7,3,1650
684141047,1090,3782,1,-15982,322,-171,-163,163,168,225,1,7,3,1650
684142137,1090,3783,1,-15983,402,-171,-170,163,168,224,1,7,3,1650
684143016,879,3783,0,-15983,293,-171,-162,163,166,224,1,7,3,1650
684143983,967,3784,1,-15984,262,-170,-163,163,166,223,1,7,3,1650
684144996,1013,3784,0,-15984,266,-170,-157,163,162,223,1,7,3,1650
684145979,983,3785,1,-15985,258,-169,-163,163,162,222,1,7,3,1650
684147004,1025,3786,1,-15986,283,-169,-171,163,163,221,1,7,3,1650
684147984,980,3786,0,-15986,252,-169,-163,163,163,221,1,7,3,1650
684149013,1029,3787,1,-15987,281,-169,-163,158,163,221,1,7,3,1650
684149992,979,3787,0,-15987,268,-168,-154,158,163,221,1,7,3,1650
684151029,1037,3788,1,-15988,304,-168,-157,158,163,220,1,7,3,1650
684152049,1020,3788,0,-15988,316,-168,-158,158,163,220,1,7,3,1650
684152956,907,3789,1,-15989,227,-167,-158,158,163,219,1,7,3,1650
684153956,1000,3790,1,-15990,230,-167,-158,158,163,218,1,7,3,1650
684155010,1054,3791,1,-15991,279,-167,-163,158,163,217,1,7,3,1650
684155950,940,3791,0,-15991,223,-166,-158,158,163,217,1,7,3,1650
684156946,996,3792,1,-15992,222,-166,-158,158,163,216,1,7,3,1650
684157948,1002,3793,1,-15993,226,-166,-158,158,163,215,1,7,3,1650
684158986,1038,3794,1,-15994,260,-166,-165,158,163,214,1,7,3,1650
684159955,969,3794,0,-15994,223,-165,-158,158,163,214,1,7,3,1650
684161054,1099,3795,1,-15995,332,-165,-154,158,163,214,1,7,3,1650
684162103,1049,3795,0,-15995,373,-164,-154,158,163,214,1,7,3,1650
684163025,922,3796,1,-15996,301,-164,-154,158,163,213,1,7,3,1650
684163989,964,3797,1,-15997,264,-164,-154,158,163,212,1,7,3,1650
684164993,1004,3798,1,-15998,266,-164,-163,158,163,211,1,7,3,1650
684165977,984,3799,1,-15999,257,-164,-163,158,163,210,1,7,3,1650
684167017,1040,3799,0,-15999,284,-164,-162,158,163,210,1,7,3,1650
684167991,974,3800,1,-16000,258,-164,-163,158,162,209,1,7,3,1650
684168991,1000,3800,0,-16000,265,-163,-157,158,162,209,1,7,3,1650
684169984,993,3801,1,-16001,255,-163,-163,158,159,208,1,7,3,1650
684171005,1021,3801,0,-16001,285,-163,-157,158,159,208,1,7,3,1650
684172029,1024,3802,1,-16002,304,-163,-158,158,156,207,1,7,3,1650
684172954,925,3802,0,-16002,233,-162,-151,158,156,207,1,7,3,1650
684173974,1020,3803,1,-16003,256,-162,-158,153,158,207,1,7,3,1650
684175021,1047,3804,1,-16004,297,-162,-163,153,158,206,1,7,3,1650
684175953,932,3804,0,-16004,223,-162,-158,153,158,206,1,7,3,1650
684176947,994,3805,1,-16005,222,-162,-158,153,158,205,1,7,3,1650
684177955,1008,3805,0,-16005,229,-161,-150,153,158,205,1,7,3,1650
684178987,1032,3806,1,-16006,254,-161,-157,153,158,204,1,7,3,1650
684179950,963,3806,0,-16006,226,-161,-150,153,158,204,1,7,3,1650
684181054,1104,3807,1,-16007,329,-161,-154,153,158,203,1,7,3,1650
684182100,1046,3808,1,-16008,369,-161,-162,153,158,202,1,7,3,1650
684183015,915,3808,0,-16008,295,-160,-154,153,158,202,1,7,3,1650
684183991,976,3809,1,-16009,269,-160,-154,153,158,201,1,7,3,1650
684184987,996,3810,1,-16010,256,-160,-157,153,158,200,1,7,3,1650
684185995,1008,3810,0,-16010,266,-160,-154,153,158,200,1,7,3,1650
684187014,1019,3811,1,-16011,282,-160,-154,153,158,200,1,7,3,1650
684187986,972,3812,1,-16012,263,-159,-154,153,158,199,1,7,3,1650
684188985,999,3812,0,-16012,263,-159,-149,153,158,199,1,7,3,1650
684190002,1017,3813,1,-16013,273,-159,-154,153,158,198,1,7,3,1650
684191006,1004,3814,1,-16014,280,-159,-157,153,158,197,1,7,3,1650
684192041,1035,3815,1,-16015,309,-159,-158,153,158,196,1,7,3,1650
684192948,907,3815,0,-16015,228,-159,-158,153,158,196,1,7,3,1650
684193962,1014,3816,1,-16016,238,-159,-158,153,156,195,1,7,3,1650
684195001,1039,3817,1,-16017,269,-159,-155,153,156,194,1,7,3,1650
684195952,951,3817,0,-16017,223,-158,-150,153,153,194,1,7,3,1650
684196946,994,3818,1,-16018,223,-158,-150,153,153,193,1,7,3,1650
684197951,1005,3818,0,-16018,226,-158,-150,153,153,193,1,7,3,1650
684199002,1051,3819,1,-16019,283,-157,-155,148,153,192,1,7,3,1650
684199963,961,3820,1,-16020,233,-157,-158,148,153,192,1,7,3,1650
684201066,1103,3820,0,-16020,329,-157,-154,148,153,192,1,7,3,1650
684202101,1035,3821,1,-16021,379,-157,-154,148,153,191,1,7,3,1650
684203036,935,3821,0,-16021,307,-157,-154,148,153,191,1,7,3,1650
684203996,960,3822,1,-16022,263,-157,-155,148,153,190,1,7,3,1650
684204996,1000,3822,0,-16022,265,-157,-150,148,153,190,1,7,3,1650
684205998,1002,3823,1,-16023,274,-157,-154,148,153,189,1,7,3,1650
684207012,1014,3823,0,-16023,291,-156,-146,148,153,189,1,7,3,1650
684207972,960,3824,1,-16024,243,-156,-155,148,153,188,1,7,3,1650
684208984,1012,3824,0,-16024,265,-156,-149,148,153,188,1,7,3,1650
684209979,995,3825,1,-16025,245,-156,-154,148,153,187,1,7,3,1650
684211011,1032,3825,0,-16025,287,-156,-149,148,153,187,1,7,3,1650
684212023,1012,3826,1,-16026,304,-155,-150,148,153,186,1,7,3,1650
684212959,936,3827,1,-16027,236,-155,-150,148,153,185,1,7,3,1650
684213969,1010,3827,0,-16027,241,-155,-150,148,153,185,1,7,3,1650
684214988,1019,3828,1,-16028,264,-155,-146,148,153,185,1,7,3,1650
684215951,963,3828,0,-16028,230,-154,-142,148,153,185,1,7,3,1650
684216946,995,3829,1,-16029,222,-154,-150,148,153,184,1,7,3,1650
684217947,1001,3829,0,-16029,227,-153,-142,148,153,184,1,7,3,1650
684218979,1032,3830,1,-16030,261,-153,-142,148,153,183,1,7,3,1650
684219954,975,3831,1,-16031,227,-153,-150,148,149,182,1,7,3,1650
684221048,1094,3832,1,-16032,328,-153,-146,148,149,181,1,7,3,1650
684222122,1074,3832,0,-16032,393,-152,-138,148,146,181,1,7,3,1650
684223017,895,3833,1,-16033,293,-152,-146,148,146,180,1,7,3,1650
684224023,1006,3834,1,-16034,289,-152,-146,143,148,179,1,7,3,1650
684225006,983,3835,1,-16035,276,-151,-146,143,148,178,1,7,3,1650
684225996,990,3835,0,-16035,270,-151,-146,143,148,178,1,7,3,1650
684227034,1038,3836,1,-16036,306,-151,-146,143,148,178,1,7,3,1650
684227986,952,3836,0,-16036,264,-151,-146,143,148,178,1,7,3,1650
684228992,1006,3837,1,-16037,265,-151,-149,143,148,177,1,7,3,1650
684229998,1006,3837,0,-16037,268,-150,-138,143,148,177,1,7,3,1650
684231013,1015,3838,1,-16038,289,-150,-142,143,148,176,1,7,3,1650
684232045,1032,3839,1,-16039,315,-150,-150,143,148,175,1,7,3,1650
684232955,910,3840,1,-16040,229,-150,-150,143,148,174,1,7,3,1650
684233963,1008,3840,0,-16040,238,-150,-150,143,148,174,1,7,3,1650
684234993,1030,3841,1,-16041,264,-150,-150,143,148,173,1,7,3,1650
684235955,962,3841,0,-16041,228,-150,-150,143,148,173,1,7,3,1650
684236953,998,3841,0,-16041,227,-150,-142,143,148,173,1,7,3,1650
684237952,999,3842,1,-16042,227,-150,-150,143,148,172,1,7,3,1650
684238981,1029,3842,0,-16042,259,-149,-142,143,148,172,1,7,3,1650
684239956,975,3843,1,-16043,227,-149,-150,143,148,171,1,7,3,1650
684241040,1084,3843,0,-16043,322,-149,-146,143,148,171,1,7,3,1650
684242109,1069,3844,1,-16044,382,-149,-146,143,148,171,1,7,3,1650
684243019,910,3844,0,-16044,297,-149,-138,143,148,171,1,7,3,1650
684243986,967,3845,1,-16045,264,-149,-146,143,146,170,1,7,3,1650
684244995,1009,3846,1,-16046,270,-148,-146,143,146,169,1,7,3,1650
684245984,989,3846,0,-16046,259,-148,-146,143,142,169,1,7,3,1650
684247004,1020,3847,1,-16047,283,-148,-146,143,142,168,1,7,3,1650
684247975,971,3847,0,-16047,248,-148,-146,143,142,168,1,7,3,1650
684249002,1027,3848,1,-16048,282,-148,-146,138,142,167,1,7,3,1650
684249993,991,3849,1,-16049,268,-148,-146,138,142,166,1,7,3,1650
684251034,1041,3849,0,-16049,308,-148,-141,138,142,166,1,7,3,1650
684252047,1013,3850,1,-16050,314,-148,-142,138,142,165,1,7,3,1650
684252956,909,3850,0,-16050,227,-147,-143,138,142,165,1,7,3,1650
684253964,1008,3851,1,-16051,239,-147,-142,138,142,164,1,7,3,1650
684255003,1039,3852,1,-16052,273,-147,-142,138,142,163,1,7,3,1650
684255942,939,3852,0,-16052,223,-146,-134,138,142,163,1,7,3,1650
684256954,1012,3853,1,-16053,223,-146,-142,138,142,163,1,7,3,1650
684257954,1000,3854,1,-16054,225,-146,-142,138,142,162,1,7,3,1650
684258999,1045,3855,1,-16055,267,-146,-146,138,142,161,1,7,3,1650
684259957,958,3855,0,-16055,225,-146,-142,138,142,161,1,7,3,1650
684261069,1112,3856,1,-16056,334,-146,-146,138,142,160,1,7,3,1650
684262098,1029,3856,0,-16056,368,-146,-138,138,142,160,1,7,3,1650
684263029,931,3857,1,-16057,304,-145,-138,138,142,159,1,7,3,1650
684263998,969,3857,0,-16057,267,-145,-138,138,142,159,1,7,3,1650
684264984,986,3858,1,-16058,260,-145,-142,138,142,158,1,7,3,1650
684265984,1000,3858,0,-16058,258,-145,-138,138,142,158,1,7,3,1650
684267006,1022,3859,1,-16059,287,-145,-146,138,142,157,1,7,3,1650
684267978,972,3859,0,-16059,256,-145,-138,138,142,157,1,7,3,1650
684268992,1014,3860,1,-16060,267,-145,-146,138,142,156,1,7,3,1650
684269982,990,3861,1,-16061,257,-145,-146,138,142,156,1,7,3,1650
684271012,1030,3861,0,-16061,284,-145,-142,138,142,156,1,7,3,1650
684272041,1029,3862,1,-16062,308,-145,-150,138,139,155,1,7,3,1650
684272957,916,3862,0,-16062,229,-145,-142,138,139,155,1,7,3,1650
684273977,1020,3862,0,-16062,258,-145,-142,132,135,155,1,7,3,1650
684275026,1049,3863,1,-16063,297,-144,-138,132,135,154,1,7,3,1650
684275949,923,3863,0,-16063,229,-144,-134,132,137,154,1,7,3,1650
684276942,993,3864,1,-16064,223,-144,-142,132,137,153,1,7,3,1650
684277961,1019,3864,0,-16064,230,-143,-134,132,137,153,1,7,3,1650
684278978,1017,3865,1,-16065,253,-143,-142,132,137,152,1,7,3,1650
684279953,975,3865,0,-16065,227,-143,-134,132,137,152,1,7,3,1650
684281055,1102,3866,1,-16066,328,-143,-138,132,137,151,1,7,3,1650
684282101,1046,3866,0,-16066,375,-142,-130,132,137,151,1,7,3,1650
684283015,914,3867,1,-16067,297,-142,-138,132,137,150,1,7,3,1650
684283984,969,3867,0,-16067,266,-142,-130,132,137,150,1,7,3,1650
684284982,998,3868,1,-16068,258,-141,-134,132,137,149,1,7,3,1650
684285981,999,3869,1,-16069,263,-141,-138,132,137,149,1,7,3,1650
684287005,1024,3869,0,-16069,286,-141,-130,132,137,149,1,7,3,1650
684287980,975,3870,1,-16070,259,-140,-130,132,137,148,1,7,3,1650
684288986,1006,3870,0,-16070,263,-140,-126,132,137,148,1,7,3,1650
684289979,993,3871,1,-16071,261,-139,-130,132,137,147,1,7,3,1650
684291007,1028,3871,0,-16071,280,-139,-126,132,137,147,1,7,3,1650
684292030,1023,3872,1,-16072,305,-138,-126,132,135,146,1,7,3,1650
684292959,929,3873,1,-16073,229,-138,-134,132,135,145,1,7,3,1650
684293963,1004,3873,0,-16073,237,-138,-126,132,135,145,1,7,3,1650
684295000,1037,3874,1,-16074,268,-137,-130,132,131,144,1,7,3,1650
684295956,956,3875,1,-16075,225,-137,-134,132,131,143,1,7,3,1650
684296954,998,3875,0,-16075,224,-137,-134,132,132,143,1,7,3,1650
684297953,999,3876,1,-16076,226,-137,-134,132,132,142,1,7,3,1650
684299001,1048,3876,0,-16076,278,-137,-130,127,132,142,1,7,3,1650
684299954,953,3877,1,-16077,235,-137,-134,127,132,142,1,7,3,1650
684301054,1100,3877,0,-16077,324,-136,-130,127,132,142,1,7,3,1650
684302118,1064,3878,1,-16078,387,-136,-130,127,132,141,1,7,3,1650
684303032,914,3878,0,-16078,303,-136,-130,127,132,141,1,7,3,1650
684303984,952,3879,1,-16079,261,-136,-138,127,132,140,1,7,3,1650
684304984,1000,3879,0,-16079,264,-136,-134,127,132,140,1,7,3,1650
684305989,1005,3880,1,-16080,263,-136,-138,127,132,139,1,7,3,1650
684307017,1028,3880,0,-16080,290,-136,-130,127,132,139,1,7,3,1650
684307994,977,3881,1,-16081,262,-136,-138,127,132,138,1,7,3,1650
684308987,993,3881,0,-16081,267,-136,-130,127,132,138,1,7,3,1650
684309984,997,3882,1,-16082,265,-136,-138,127,132,137,1,7,3,1650
684311018,1034,3882,0,-16082,289,-136,-134,127,132,137,1,7,3,1650
684312039,1021,3883,1,-16083,306,-136,-134,127,132,136,1,7,3,1650
684312962,923,3883,0,-16083,230,-136,-134,127,132,136,1,7,3,1650
684313953,991,3883,0,-16083,234,-135,-126,127,132,136,1,7,3,1650
684314995,1042,3884,1,-16084,271,-135,-130,127,132,135,1,7,3,1650
684315957,962,3885,1,-16085,225,-135,-134,127,132,134,1,7,3,1650
684316949,992,3885,0,-16085,222,-135,-126,127,132,134,1,7,3,1650
684317950,1001,3885,0,-16085,226,-134,-126,127,132,134,1,7,3,1650
684318982,1032,3886,1,-16086,261,-134,-126,127,132,134,1,7,3,1650
684319959,977,3886,0,-16086,226,-134,-126,127,132,134,1,7,3,1650
684321053,1094,3887,1,-16087,322,-133,-130,127,131,133,1,7,3,1650
684322116,1063,3887,0,-16087,385,-133,-122,127,131,133,1,7,3,1650
684323025,909,3888,1,-16088,291,-133,-122,127,127,132,1,7,3,1650
684324021,996,3888,0,-16088,287,-132,-122,122,127,132,1,7,3,1650
684325006,985,3889,1,-16089,275,-132,-122,122,123,131,1,7,3,1650
684325992,986,3890,1,-16090,266,-131,-122,122,123,130,1,7,3,1650
684327037,1045,3890,0,-16090,302,-131,-122,122,123,130,1,7,3,1650
684327992,955,3891,1,-16091,265,-131,-122,122,127,129,1,7,3,1650
684328997,1005,3891,0,-16091,267,-130,-118,122,127,129,1,7,3,1650
684329989,992,3892,1,-16092,267,-130,-122,122,127,128,1,7,3,1650
684331018,1029,3893,1,-16093,286,-130,-126,122,127,127,1,7,3,1650
684332053,1035,3893,0,-16093,323,-130,-126,122,127,127,1,7,3,1650
684332946,893,3893,0,-16093,224,-129,-119,122,127,127,1,7,3,1650
684333970,1024,3894,1,-16094,237,-129,-126,122,127,127,1,7,3,1650
684334987,1017,3895,1,-16095,262,-129,-130,122,127,126,1,7,3,1650
684335947,960,3895,0,-16095,228,-129,-126,122,127,126,1,7,3,1650
684336940,993,3896,1,-16096,222,-129,-126,122,127,125,1,7,3,1650
684337959,1019,3896,0,-16096,226,-129,-126,122,127,125,1,7,3,1650
684338988,1029,3897,1,-16097,260,-129,-130,122,127,124,1,7,3,1650
684339952,964,3897,0,-16097,232,-129,-126,122,127,124,1,7,3,1650
684341059,1107,3898,1,-16098,323,-129,-130,122,127,123,1,7,3,1650
684342110,1051,3898,0,-16098,383,-128,-122,122,127,123,1,7,3,1650
684343018,908,3899,1,-16099,294,-129,-130,122,127,122,1,7,3,1650
684343994,976,3899,0,-16099,262,-129,-130,122,127,122,1,7,3,1650
684344987,993,3899,0,-16099,264,-128,-126,122,123,122,1,7,3,1650
684345977,990,3900,1,-16100,258,-128,-122,122,123,121,1,7,3,1650
684347014,1037,3900,0,-16100,285,-128,-122,122,123,121,1,7,3,1650
684347981,967,3901,1,-16101,259,-128,-130,122,119,120,1,7,3,1650
684349013,1032,3901,0,-16101,282,-128,-122,117,119,120,1,7,3,1650
684350010,997,3902,1,-16102,278,-128,-130,117,122,120,1,7,3,1650
684351028,1018,3902,0,-16102,302,-128,-126,117,122,120,1,7,3,1650
684352047,1019,3902,0,-16102,315,-127,-118,117,122,120,1,7,3,1650
684352963,916,3903,1,-16103,230,-127,-127,117,122,119,1,7,3,1650
684353968,1005,3903,0,-16103,236,-127,-118,117,122,119,1,7,3,1650
684354988,1020,3904,1,-16104,267,-127,-126,117,122,118,1,7,3,1650
684355957,969,3904,0,-16104,228,-127,-118,117,122,118,1,7,3,1650
684356950,993,3905,1,-16105,223,-126,-118,117,122,117,1,7,3,1650
684357951,1001,3905,0,-16105,224,-126,-118,117,122,117,1,7,3,1650
684358995,1044,3906,1,-16106,262,-126,-118,117,122,116,1,7,3,1650
684359954,959,3906,0,-16106,226,-125,-118,117,122,116,1,7,3,1650
684361059,1105,3906,0,-16106,322,-125,-106,117,122,116,1,7,3,1650
