record,done_us,dt_good_us,raw,delta,counts,i2c_us,omega_mrev,window_mrev,cmd_mrev,fas_mrev,remain_ddeg,flags_hex,state,stage,current_ma,step_count,step_us,drv_status_hex,tstep,driver_age_us,gstat_hex,pins_hex
D,30741331,990,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,30741389,811D002D,1048575,34435,00,03
D,30742347,1016,653,0,3531,276,0,0,0,0,0,01,0,0,0,0,30742419,811D002D,1048575,35470,00,03
D,30743347,1000,653,0,3531,277,0,0,0,0,0,01,0,0,0,0,30743408,811D002D,1048575,36453,00,03
D,30744326,979,653,0,3531,269,0,0,0,0,0,01,0,0,0,0,30744391,811D002D,1048575,37441,00,03
D,30745332,1006,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,30745392,811D002D,1048575,38440,00,03
D,30746335,1003,653,0,3531,278,0,0,0,0,0,01,0,0,0,0,30746407,811D002D,1048575,39455,00,03
D,30747346,1011,653,0,3531,287,0,0,0,0,0,01,0,0,0,0,30747431,811D002D,1048575,40492,00,03
D,30748360,1014,653,0,3531,304,0,0,0,0,0,01,0,0,0,0,30748452,811D002D,1048575,41508,00,03
D,30749312,952,653,0,3531,244,0,0,0,0,0,01,0,0,0,0,30749349,811D002D,1048575,42388,00,03
D,30750310,998,653,0,3531,249,0,0,0,0,0,01,0,0,0,0,30750352,811D002D,1048575,43392,00,03
D,30751292,982,653,0,3531,239,0,0,0,0,0,01,0,0,0,0,30751327,811D002D,1048575,44366,00,03
D,30752308,1016,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30752344,811D002D,1048575,45384,00,03
D,30753308,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30753344,811D002D,1048575,46384,00,03
D,30754301,993,653,0,3531,245,0,0,0,0,0,01,0,0,0,0,30754343,811D002D,1048575,47382,00,03
D,30755298,997,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30755334,811D002D,1048575,48374,00,03
D,30756324,1026,653,0,3531,264,0,0,0,0,0,01,0,0,0,0,30756408,811D002D,1048575,49458,00,03
D,30757408,1084,653,0,3531,353,0,0,0,0,0,01,0,0,0,0,30757581,811D002D,1048575,2,00,03
D,30758792,1384,653,0,3531,351,0,0,0,0,0,01,0,0,0,0,30758907,811D002D,1048575,664,00,03
D,30759336,544,653,0,3531,268,0,0,0,0,0,01,0,0,0,0,30759403,811D002D,1048575,1123,00,03
D,30760332,996,653,0,3531,277,0,0,0,0,0,01,0,0,0,0,30760398,811D002D,1048575,2124,00,03
D,30761340,1008,653,0,3531,277,0,0,0,0,0,01,0,0,0,0,30761406,811D002D,1048575,3131,00,03
D,30762339,999,653,0,3531,283,0,0,0,0,0,01,0,0,0,0,30762409,811D002D,1048575,4134,00,03
D,30763341,1002,653,0,3531,277,0,0,0,0,0,01,0,0,0,0,30763406,811D002D,1048575,5131,00,03
D,30764335,994,653,0,3531,278,0,0,0,0,0,01,0,0,0,0,30764401,811D002D,1048575,6127,00,03
D,30765332,997,653,0,3531,277,0,0,0,0,0,01,0,0,0,0,30765397,811D002D,1048575,7122,00,03
D,30766344,1012,653,0,3531,280,0,0,0,0,0,01,0,0,0,0,30766416,811D002D,1048575,8140,00,03
D,30767364,1020,653,0,3531,296,0,0,0,0,0,01,0,0,0,0,30767475,811D002D,1048575,9227,00,03
D,30768367,1003,653,0,3531,307,0,0,0,0,0,01,0,0,0,0,30768458,811D002D,1048575,10184,00,03
D,30769301,934,653,0,3531,239,0,0,0,0,0,01,0,0,0,0,30769337,811D002D,1048575,11052,00,03
D,30770304,1003,653,0,3531,246,0,0,0,0,0,01,0,0,0,0,30770344,811D002D,1048575,12059,00,03
D,30771298,994,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30771333,811D002D,1048575,13048,00,03
D,30772298,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30772333,811D002D,1048575,14047,00,03
D,30773299,1001,653,0,3531,239,0,0,0,0,0,01,0,0,0,0,30773333,811D002D,1048575,15047,00,03
D,30774302,1003,653,0,3531,244,0,0,0,0,0,01,0,0,0,0,30774343,811D002D,1048575,16058,00,03
D,30775296,994,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30775330,811D002D,1048575,17044,00,03
D,30776317,1021,653,0,3531,263,0,0,0,0,0,01,0,0,0,0,30776395,811D002D,1048575,18119,00,03
D,30777410,1093,653,0,3531,354,0,0,0,0,0,01,0,0,0,0,30777586,811D002D,1048575,19339,00,03
D,30778489,1079,653,0,3531,423,0,0,0,0,0,01,0,0,0,0,30778617,811D002D,1048575,20351,00,03
D,30779344,855,653,0,3531,281,0,0,0,0,0,01,0,0,0,0,30779407,811D002D,1048575,21128,00,03
D,30780331,987,653,0,3531,269,0,0,0,0,0,01,0,0,0,0,30780394,811D002D,1048575,22117,00,03
D,30781337,1006,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,30781396,811D002D,1048575,23118,00,03
D,30782330,993,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,30782399,811D002D,1048575,24122,00,03
D,30783347,1017,653,0,3531,277,0,0,0,0,0,01,0,0,0,0,30783405,811D002D,1048575,25124,00,03
D,30784324,977,653,0,3531,267,0,0,0,0,0,01,0,0,0,0,30784391,811D002D,1048575,26116,00,03
D,30785338,1014,653,0,3531,276,0,0,0,0,0,01,0,0,0,0,30785396,811D002D,1048575,27116,00,03
D,30786348,1010,653,0,3531,277,0,0,0,0,0,01,0,0,0,0,30786419,811D002D,1048575,28140,00,03
D,30787359,1011,653,0,3531,290,0,0,0,0,0,01,0,0,0,0,30787444,811D002D,1048575,29178,00,03
D,30788375,1016,653,0,3531,307,0,0,0,0,0,01,0,0,0,0,30788465,811D002D,1048575,30192,00,03
D,30789301,926,653,0,3531,241,0,0,0,0,0,01,0,0,0,0,30789338,811D002D,1048575,31053,00,03
D,30790316,1015,653,0,3531,249,0,0,0,0,0,01,0,0,0,0,30790359,811D002D,1048575,32074,00,03
D,30791298,982,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30791334,811D002D,1048575,33048,00,03
D,30792298,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30792334,811D002D,1048575,34049,00,03
D,30793299,1001,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30793335,811D002D,1048575,35049,00,03
D,30794312,1013,653,0,3531,245,0,0,0,0,0,01,0,0,0,0,30794355,811D002D,1048575,36070,00,03
D,30795308,996,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30795344,811D002D,1048575,37059,00,03
D,30796335,1027,653,0,3531,263,0,0,0,0,0,01,0,0,0,0,30796416,811D002D,1048575,38148,00,03
D,30797418,1083,653,0,3531,358,0,0,0,0,0,01,0,0,0,0,30797596,811D002D,1048575,39350,00,03
D,30798477,1059,653,0,3531,420,0,0,0,0,0,01,0,0,0,0,30798601,811D002D,1048575,40336,00,03
D,30799343,866,653,0,3531,282,0,0,0,0,0,01,0,0,0,0,30799403,811D002D,1048575,41124,00,03
D,30800332,989,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,30800397,811D002D,1048575,42122,00,03
D,30801343,1011,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,30801401,811D002D,1048575,43123,00,03
D,30802342,999,653,0,3531,278,0,0,0,0,0,01,0,0,0,0,30802413,811D002D,1048575,44138,00,03
D,30803343,1001,653,0,3531,278,0,0,0,0,0,01,0,0,0,0,30803402,811D002D,1048575,45124,00,03
D,30804334,991,653,0,3531,270,0,0,0,0,0,01,0,0,0,0,30804399,811D002D,1048575,46124,00,03
D,30805340,1006,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,30805399,811D002D,1048575,47121,00,03
D,30806340,1000,653,0,3531,279,0,0,0,0,0,01,0,0,0,0,30806412,811D002D,1048575,48137,00,03
D,30807358,1018,653,0,3531,287,0,0,0,0,0,01,0,0,0,0,30807447,811D002D,1048575,49182,00,03
D,30808368,1010,653,0,3531,301,0,0,0,0,0,01,0,0,0,0,30808459,811D002D,1048575,2,00,03
D,30809355,987,653,0,3531,260,0,0,0,0,0,01,0,0,0,0,30809421,811D002D,1048575,424,00,03
D,30810308,953,653,0,3531,246,0,0,0,0,0,01,0,0,0,0,30810354,811D002D,1048575,1357,00,03
D,30811305,997,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30811342,811D002D,1048575,2345,00,03
D,30812306,1001,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30812343,811D002D,1048575,3344,00,03
D,30813304,998,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30813340,811D002D,1048575,4342,00,03
D,30814300,996,653,0,3531,245,0,0,0,0,0,01,0,0,0,0,30814343,811D002D,1048575,5345,00,03
D,30815295,995,653,0,3531,239,0,0,0,0,0,01,0,0,0,0,30815331,811D002D,1048575,6332,00,03
D,30816335,1040,653,0,3531,266,0,0,0,0,0,01,0,0,0,0,30816418,811D002D,1048575,7430,00,03
D,30817408,1073,653,0,3531,354,0,0,0,0,0,01,0,0,0,0,30817593,811D002D,1048575,8637,00,03
D,30818474,1066,653,0,3531,416,0,0,0,0,0,01,0,0,0,0,30818603,811D002D,1048575,9624,00,03
D,30819352,878,653,0,3531,285,0,0,0,0,0,01,0,0,0,0,30819412,811D002D,1048575,10421,00,03
D,30820324,972,653,0,3531,269,0,0,0,0,0,01,0,0,0,0,30820385,811D002D,1048575,11395,00,03
D,30821342,1018,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,30821401,811D002D,1048575,12409,00,03
D,30822339,997,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,30822407,811D002D,1048575,13417,00,03
D,30823335,996,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,30823397,811D002D,1048575,14403,00,03
D,30824340,1005,653,0,3531,269,0,0,0,0,0,01,0,0,0,0,30824405,811D002D,1048575,15417,00,03
D,30825333,993,653,0,3531,277,0,0,0,0,0,01,0,0,0,0,30825393,811D002D,1048575,16400,00,03
D,30826348,1015,653,0,3531,277,0,0,0,0,0,01,0,0,0,0,30826416,811D002D,1048575,17425,00,03
D,30827357,1009,653,0,3531,286,0,0,0,0,0,01,0,0,0,0,30827434,811D002D,1048575,18450,00,03
D,30828384,1027,653,0,3531,314,0,0,0,0,0,01,0,0,0,0,30828472,811D002D,1048575,19488,00,03
D,30829314,930,653,0,3531,244,0,0,0,0,0,01,0,0,0,0,30829354,811D002D,1048575,20356,00,03
D,30830313,999,653,0,3531,245,0,0,0,0,0,01,0,0,0,0,30830355,811D002D,1048575,21357,00,03
D,30831296,983,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30831331,811D002D,1048575,22332,00,03
D,30832296,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30832332,811D002D,1048575,23334,00,03
D,30833296,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30833332,811D002D,1048575,24334,00,03
D,30834307,1011,653,0,3531,245,0,0,0,0,0,01,0,0,0,0,30834348,811D002D,1048575,25350,00,03
D,30835304,997,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30835340,811D002D,1048575,26342,00,03
D,30836327,1023,653,0,3531,263,0,0,0,0,0,01,0,0,0,0,30836404,811D002D,1048575,27414,00,03
D,30837413,1086,653,0,3531,357,0,0,0,0,0,01,0,0,0,0,30837591,811D002D,1048575,28634,00,03
D,30838478,1065,653,0,3531,417,0,0,0,0,0,01,0,0,0,0,30838600,811D002D,1048575,29621,00,03
D,30839346,868,653,0,3531,284,0,0,0,0,0,01,0,0,0,0,30839408,811D002D,1048575,30417,00,03
D,30840327,981,653,0,3531,265,0,0,0,0,0,01,0,0,0,0,30840390,811D002D,1048575,31400,00,03
D,30841345,1018,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,30841405,811D002D,1048575,32416,00,03
D,30842336,991,653,0,3531,273,0,0,0,0,0,01,0,0,0,0,30842404,811D002D,1048575,33414,00,03
D,30843331,995,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,30843390,811D002D,1048575,34399,00,03
D,30844337,1006,653,0,3531,267,0,0,0,0,0,01,0,0,0,0,30844403,811D002D,1048575,35415,00,03
D,30845346,1009,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,30845404,811D002D,1048575,36411,00,03
D,30846335,989,653,0,3531,273,0,0,0,0,0,01,0,0,0,0,30846406,811D002D,1048575,37417,00,03
D,30847346,1011,653,0,3531,288,0,0,0,0,0,01,0,0,0,0,30847435,811D002D,1048575,38462,00,03
D,30848368,1022,653,0,3531,301,0,0,0,0,0,01,0,0,0,0,30848459,811D002D,1048575,39474,00,03
D,30849309,941,653,0,3531,241,0,0,0,0,0,01,0,0,0,0,30849348,811D002D,1048575,40350,00,03
D,30850311,1002,653,0,3531,250,0,0,0,0,0,01,0,0,0,0,30850355,811D002D,1048575,41357,00,03
D,30851308,997,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30851345,811D002D,1048575,42347,00,03
D,30852308,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30852345,811D002D,1048575,43346,00,03
D,30853308,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30853345,811D002D,1048575,44346,00,03
D,30854301,993,653,0,3531,245,0,0,0,0,0,01,0,0,0,0,30854345,811D002D,1048575,45347,00,03
D,30855300,999,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30855336,811D002D,1048575,46338,00,03
D,30856325,1025,653,0,3531,265,0,0,0,0,0,01,0,0,0,0,30856407,811D002D,1048575,47419,00,03
D,30857409,1084,653,0,3531,348,0,0,0,0,0,01,0,0,0,0,30857586,811D002D,1048575,48625,00,03
D,30858485,1076,653,0,3531,428,0,0,0,0,0,01,0,0,0,0,30858608,811D002D,1048575,49630,00,03
D,30859352,867,653,0,3531,282,0,0,0,0,0,01,0,0,0,0,30859413,811D002D,1048575,1,00,03
D,30860338,986,653,0,3531,269,0,0,0,0,0,01,0,0,0,0,30860419,811D002D,1048575,476,00,03
D,30861335,997,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,30861397,811D002D,1048575,1453,00,03
D,30862344,1009,653,0,3531,281,0,0,0,0,0,01,0,0,0,0,30862417,811D002D,1048575,2474,00,03
D,30863328,984,653,0,3531,271,0,0,0,0,0,01,0,0,0,0,30863390,811D002D,1048575,3444,00,03
D,30864337,1009,653,0,3531,271,0,0,0,0,0,01,0,0,0,0,30864403,811D002D,1048575,4461,00,03
D,30865330,993,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,30865390,811D002D,1048575,5445,00,03
D,30866345,1015,653,0,3531,279,0,0,0,0,0,01,0,0,0,0,30866418,811D002D,1048575,6475,00,03
D,30867343,998,653,0,3531,288,0,0,0,0,0,01,0,0,0,0,30867421,811D002D,1048575,7482,00,03
D,30868369,1026,653,0,3531,310,0,0,0,0,0,01,0,0,0,0,30868461,811D002D,1048575,8525,00,03
D,30869309,940,653,0,3531,246,0,0,0,0,0,01,0,0,0,0,30869349,811D002D,1048575,9397,00,03
D,30870307,998,653,0,3531,246,0,0,0,0,0,01,0,0,0,0,30870350,811D002D,1048575,10399,00,03
D,30871304,997,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30871340,811D002D,1048575,11388,00,03
D,30872301,997,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30872337,811D002D,1048575,12386,00,03
D,30873300,999,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30873333,811D002D,1048575,13382,00,03
D,30874299,999,653,0,3531,243,0,0,0,0,0,01,0,0,0,0,30874341,811D002D,1048575,14390,00,03
D,30875298,999,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30875334,811D002D,1048575,15383,00,03
D,30876326,1028,653,0,3531,262,0,0,0,0,0,01,0,0,0,0,30876407,811D002D,1048575,16466,00,03
D,30877415,1089,653,0,3531,344,0,0,0,0,0,01,0,0,0,0,30877599,811D002D,1048575,17689,00,03
D,30878494,1079,653,0,3531,422,0,0,0,0,0,01,0,0,0,0,30878613,811D002D,1048575,18681,00,03
D,30879341,847,653,0,3531,282,0,0,0,0,0,01,0,0,0,0,30879400,811D002D,1048575,19456,00,03
D,30880325,984,653,0,3531,268,0,0,0,0,0,01,0,0,0,0,30880390,811D002D,1048575,20448,00,03
D,30881338,1013,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,30881394,811D002D,1048575,21450,00,03
D,30882343,1005,653,0,3531,272,0,0,0,0,0,01,0,0,0,0,30882414,811D002D,1048575,22473,00,03
D,30883345,1002,653,0,3531,276,0,0,0,0,0,01,0,0,0,0,30883401,811D002D,1048575,23457,00,03
D,30884327,982,653,0,3531,267,0,0,0,0,0,01,0,0,0,0,30884390,811D002D,1048575,24448,00,03
D,30885335,1008,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,30885393,811D002D,1048575,25447,00,03
D,30886341,1006,653,0,3531,272,0,0,0,0,0,01,0,0,0,0,30886413,811D002D,1048575,26473,00,03
D,30887358,1017,653,0,3531,290,0,0,0,0,0,01,0,0,0,0,30887444,811D002D,1048575,27516,00,03
D,30888359,1001,653,0,3531,303,0,0,0,0,0,01,0,0,0,0,30888450,811D002D,1048575,28512,00,03
D,30889303,944,653,0,3531,243,0,0,0,0,0,01,0,0,0,0,30889345,811D002D,1048575,29393,00,03
D,30890306,1003,653,0,3531,246,0,0,0,0,0,01,0,0,0,0,30890349,811D002D,1048575,30398,00,03
D,30891304,998,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30891341,811D002D,1048575,31391,00,03
D,30892304,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30892341,811D002D,1048575,32389,00,03
D,30893303,999,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30893340,811D002D,1048575,33388,00,03
D,30894316,1013,653,0,3531,246,0,0,0,0,0,01,0,0,0,0,30894359,811D002D,1048575,34408,00,03
D,30895298,982,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30895335,811D002D,1048575,35383,00,03
D,30896325,1027,653,0,3531,265,0,0,0,0,0,01,0,0,0,0,30896406,811D002D,1048575,36465,00,03
D,30897418,1093,653,0,3531,355,0,0,0,0,0,01,0,0,0,0,30897588,811D002D,1048575,37679,00,03
D,30898483,1065,653,0,3531,418,0,0,0,0,0,01,0,0,0,0,30898607,811D002D,1048575,38675,00,03
D,30899347,864,653,0,3531,284,0,0,0,0,0,01,0,0,0,0,30899407,811D002D,1048575,39462,00,03
D,30900332,985,653,0,3531,272,0,0,0,0,0,01,0,0,0,0,30900394,811D002D,1048575,40451,00,03
D,30901331,999,653,0,3531,272,0,0,0,0,0,01,0,0,0,0,30901390,811D002D,1048575,41446,00,03
D,30902343,1012,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,30902413,811D002D,1048575,42471,00,03
D,30903341,998,653,0,3531,278,0,0,0,0,0,01,0,0,0,0,30903399,811D002D,1048575,43452,00,03
D,30904323,982,653,0,3531,267,0,0,0,0,0,01,0,0,0,0,30904388,811D002D,1048575,44447,00,03
D,30905343,1020,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,30905401,811D002D,1048575,45456,00,03
D,30906340,997,653,0,3531,278,0,0,0,0,0,01,0,0,0,0,30906409,811D002D,1048575,46465,00,03
D,30907344,1004,653,0,3531,286,0,0,0,0,0,01,0,0,0,0,30907431,811D002D,1048575,47501,00,03
D,30908371,1027,653,0,3531,304,0,0,0,0,0,01,0,0,0,0,30908460,811D002D,1048575,48523,00,03
D,30909303,932,653,0,3531,243,0,0,0,0,0,01,0,0,0,0,30909341,811D002D,1048575,49389,00,03
D,30910318,1015,653,0,3531,249,0,0,0,0,0,01,0,0,0,0,30910361,811D002D,1048575,1,00,03
D,30911319,1001,653,0,3531,248,0,0,0,0,0,01,0,0,0,0,30911384,811D002D,1048575,491,00,03
D,30912302,983,653,0,3531,239,0,0,0,0,0,01,0,0,0,0,30912340,811D002D,1048575,1448,00,03
D,30913307,1005,653,0,3531,242,0,0,0,0,0,01,0,0,0,0,30913343,811D002D,1048575,2449,00,03
D,30914301,994,653,0,3531,244,0,0,0,0,0,01,0,0,0,0,30914344,811D002D,1048575,3451,00,03
D,30915308,1007,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30915344,811D002D,1048575,4450,00,03
D,30916321,1013,653,0,3531,267,0,0,0,0,0,01,0,0,0,0,30916406,811D002D,1048575,5522,00,03
D,30917418,1097,653,0,3531,350,0,0,0,0,0,01,0,0,0,0,30917593,811D002D,1048575,6744,00,03
D,30918484,1066,653,0,3531,418,0,0,0,0,0,01,0,0,0,0,30918612,811D002D,1048575,7739,00,03
D,30919347,863,653,0,3531,287,0,0,0,0,0,01,0,0,0,0,30919409,811D002D,1048575,8522,00,03
D,30920340,993,653,0,3531,271,0,0,0,0,0,01,0,0,0,0,30920405,811D002D,1048575,9523,00,03
D,30921334,994,653,0,3531,277,0,0,0,0,0,01,0,0,0,0,30921397,811D002D,1048575,10510,00,03
D,30922337,1003,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,30922409,811D002D,1048575,11526,00,03
D,30923346,1009,653,0,3531,279,0,0,0,0,0,01,0,0,0,0,30923408,811D002D,1048575,12521,00,03
D,30924338,992,653,0,3531,270,0,0,0,0,0,01,0,0,0,0,30924404,811D002D,1048575,13522,00,03
D,30925332,994,653,0,3531,277,0,0,0,0,0,01,0,0,0,0,30925391,811D002D,1048575,14504,00,03
D,30926344,1012,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,30926417,811D002D,1048575,15535,00,03
D,30927347,1003,653,0,3531,291,0,0,0,0,0,01,0,0,0,0,30927425,811D002D,1048575,16543,00,03
D,30928360,1013,653,0,3531,304,0,0,0,0,0,01,0,0,0,0,30928452,811D002D,1048575,17575,00,03
D,30929317,957,653,0,3531,246,0,0,0,0,0,01,0,0,0,0,30929357,811D002D,1048575,18463,00,03
D,30930302,985,653,0,3531,246,0,0,0,0,0,01,0,0,0,0,30930344,811D002D,1048575,19451,00,03
D,30931299,997,653,0,3531,239,0,0,0,0,0,01,0,0,0,0,30931334,811D002D,1048575,20442,00,03
D,30932298,999,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30932334,811D002D,1048575,21440,00,03
D,30933298,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30933334,811D002D,1048575,22440,00,03
D,30934312,1014,653,0,3531,244,0,0,0,0,0,01,0,0,0,0,30934355,811D002D,1048575,23462,00,03
D,30935296,984,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30935331,811D002D,1048575,24438,00,03
D,30936321,1025,653,0,3531,264,0,0,0,0,0,01,0,0,0,0,30936402,811D002D,1048575,25519,00,03
D,30937405,1084,653,0,3531,350,0,0,0,0,0,01,0,0,0,0,30937590,811D002D,1048575,26735,00,03
D,30938478,1073,653,0,3531,422,0,0,0,0,0,01,0,0,0,0,30938600,811D002D,1048575,27726,00,03
D,30939340,862,653,0,3531,279,0,0,0,0,0,01,0,0,0,0,30939400,811D002D,1048575,28515,00,03
D,30940328,988,653,0,3531,271,0,0,0,0,0,01,0,0,0,0,30940390,811D002D,1048575,29503,00,03
D,30941344,1016,653,0,3531,273,0,0,0,0,0,01,0,0,0,0,30941405,811D002D,1048575,30519,00,03
D,30942345,1001,653,0,3531,278,0,0,0,0,0,01,0,0,0,0,30942414,811D002D,1048575,31530,00,03
D,30943342,997,653,0,3531,276,0,0,0,0,0,01,0,0,0,0,30943401,811D002D,1048575,32514,00,03
D,30944333,991,653,0,3531,270,0,0,0,0,0,01,0,0,0,0,30944398,811D002D,1048575,33515,00,03
D,30945338,1005,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,30945397,811D002D,1048575,34512,00,03
D,30946337,999,653,0,3531,278,0,0,0,0,0,01,0,0,0,0,30946405,811D002D,1048575,35519,00,03
D,30947356,1019,653,0,3531,284,0,0,0,0,0,01,0,0,0,0,30947450,811D002D,1048575,36585,00,03
D,30948364,1008,653,0,3531,304,0,0,0,0,0,01,0,0,0,0,30948455,811D002D,1048575,37575,00,03
D,30949306,942,653,0,3531,242,0,0,0,0,0,01,0,0,0,0,30949345,811D002D,1048575,38451,00,03
D,30950308,1002,653,0,3531,249,0,0,0,0,0,01,0,0,0,0,30950351,811D002D,1048575,39458,00,03
D,30951303,995,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30951340,811D002D,1048575,40446,00,03
D,30952301,998,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30952338,811D002D,1048575,41445,00,03
D,30953300,999,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30953337,811D002D,1048575,42443,00,03
D,30954313,1013,653,0,3531,245,0,0,0,0,0,01,0,0,0,0,30954356,811D002D,1048575,43463,00,03
D,30955307,994,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30955344,811D002D,1048575,44451,00,03
D,30956334,1027,653,0,3531,263,0,0,0,0,0,01,0,0,0,0,30956415,811D002D,1048575,45533,00,03
D,30957407,1073,653,0,3531,351,0,0,0,0,0,01,0,0,0,0,30957579,811D002D,1048575,46732,00,03
D,30958478,1071,653,0,3531,423,0,0,0,0,0,01,0,0,0,0,30958603,811D002D,1048575,47731,00,03
D,30959352,874,653,0,3531,283,0,0,0,0,0,01,0,0,0,0,30959410,811D002D,1048575,48521,00,03
D,30960334,982,653,0,3531,263,0,0,0,0,0,01,0,0,0,0,30960398,811D002D,1048575,49515,00,03
D,30961345,1011,653,0,3531,277,0,0,0,0,0,01,0,0,0,0,30961401,811D002D,1048575,1,00,03
D,30962346,1001,653,0,3531,271,0,0,0,0,0,01,0,0,0,0,30962428,811D002D,1048575,492,00,03
D,30963350,1004,653,0,3531,278,0,0,0,0,0,01,0,0,0,0,30963410,811D002D,1048575,1471,00,03
D,30964326,976,653,0,3531,270,0,0,0,0,0,01,0,0,0,0,30964391,811D002D,1048575,2457,00,03
D,30965338,1012,653,0,3531,277,0,0,0,0,0,01,0,0,0,0,30965397,811D002D,1048575,3456,00,03
D,30966339,1001,653,0,3531,276,0,0,0,0,0,01,0,0,0,0,30966411,811D002D,1048575,4477,00,03
D,30967355,1016,653,0,3531,291,0,0,0,0,0,01,0,0,0,0,30967438,811D002D,1048575,5510,00,03
D,30968368,1013,653,0,3531,307,0,0,0,0,0,01,0,0,0,0,30968457,811D002D,1048575,6528,00,03
D,30969301,933,653,0,3531,248,0,0,0,0,0,01,0,0,0,0,30969341,811D002D,1048575,7396,00,03
D,30970306,1005,653,0,3531,247,0,0,0,0,0,01,0,0,0,0,30970348,811D002D,1048575,8402,00,03
D,30971302,996,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30971338,811D002D,1048575,9393,00,03
D,30972300,998,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30972336,811D002D,1048575,10390,00,03
D,30973299,999,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30973334,811D002D,1048575,11388,00,03
D,30974312,1013,653,0,3531,245,0,0,0,0,0,01,0,0,0,0,30974354,811D002D,1048575,12409,00,03
D,30975308,996,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,30975344,811D002D,1048575,13398,00,03
D,30976317,1009,653,0,3531,261,0,0,0,0,0,01,0,0,0,0,30976397,811D002D,1048575,14463,00,03
D,30977404,1087,653,0,3531,348,0,0,0,0,0,01,0,0,0,0,30977580,811D002D,1048575,15675,00,03
D,30978479,1075,653,0,3531,422,0,0,0,0,0,01,0,0,0,0,30978602,811D002D,1048575,16676,00,03
D,30979342,863,653,0,3531,283,0,0,0,0,0,01,0,0,0,0,30979401,811D002D,1048575,17461,00,03
D,30980338,996,653,0,3531,266,0,0,0,0,0,01,0,0,0,0,30980401,811D002D,1048575,18463,00,03
D,30981342,1004,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,30981404,811D002D,1048575,19467,00,03
